cycle_index,True SOC,SOC cell,Pred. SOC
212,0.333984671,0.279896513,0.27994052
212,0.333668061,0.279743506,0.2794689
212,0.333351212,0.28014143,0.27935103
212,0.335567735,0.28142939,0.2796015
212,0.326690121,0.275449852,0.28017387
212,0.326372515,0.275753018,0.2810555
212,0.32605467,0.274390402,0.28219366
212,0.319371505,0.268266004,0.28360903
212,0.3190529,0.268206391,0.28527293
212,0.318734056,0.267491693,0.31957585
212,0.318415424,0.267610726,0.28394002
212,0.318096326,0.268176588,0.2807765
212,0.31777744,0.267105071,0.2838388
212,0.31745854,0.266362565,0.2862944
212,0.31969032,0.268295813,0.2868443
212,0.3171394,0.266600023,0.28606695
212,0.316501303,0.266600023,0.28465757
212,0.316182121,0.265325267,0.283086
212,0.315862925,0.265295668,0.2816816
212,0.315543714,0.265118118,0.28052795
212,0.315224715,0.264645022,0.2796967
212,0.314905251,0.263818405,0.27922213
212,0.314585998,0.264231506,0.27912775
212,0.316820471,0.266273552,0.27937263
212,0.338414172,0.284541325,0.27994967
212,0.320008897,0.269280703,0.28081286
212,0.320646007,0.269340466,0.28199193
212,0.325737036,0.274390402,0.28338456
212,0.325419389,0.273786141,0.2850309
212,0.325101502,0.272760802,0.31866607
212,0.324783601,0.272610219,0.28290766
212,0.324465686,0.272459689,0.27978706
212,0.324147757,0.271767918,0.28287065
212,0.323829814,0.271437461,0.28528732
212,0.320327459,0.270178035,0.28584048
212,0.323511631,0.270327774,0.2850219
212,0.322875225,0.271317357,0.2835673
212,0.322556775,0.270957245,0.28198326
212,0.322238537,0.269280703,0.28050855
212,0.321920059,0.269699224,0.279307
212,0.321601792,0.269998418,0.2784511
212,0.321283286,0.269579604,0.2780021
212,0.320964766,0.269041732,0.277897
212,0.323193435,0.271077249,0.2781286
212,0.338730123,0.285005257,0.27865976
212,0.339046286,0.285160002,0.27956116
212,0.33936221,0.285190957,0.2807185
212,0.357300809,0.301141615,0.28210926
212,0.356987465,0.300630533,0.28371823
212,0.356673659,0.300598607,0.31904012
212,0.356360064,0.299769205,0.28334254
212,0.356046455,0.299864839,0.2801839
212,0.355732832,0.299801081,0.2832346
212,0.355419196,0.300151844,0.28565824
212,0.357614364,0.301109658,0.28618604
212,0.355105321,0.299227612,0.28535742
212,0.354477756,0.298114336,0.28392982
212,0.35416384,0.29827323,0.28231817
212,0.353849911,0.298336801,0.28083643
212,0.353535968,0.298463966,0.27964616
212,0.353222012,0.297384053,0.278826
212,0.352908042,0.296718175,0.27836132
212,0.352593833,0.296306398,0.27826747
212,0.354791658,0.298241447,0.2784868
212,0.352279611,0.296781555,0.27908233
212,0.35792768,0.300854071,0.2799623
212,0.358554497,0.302325383,0.28111267
212,0.363562358,0.306440822,0.28251597
212,0.363249511,0.305280195,0.28419507
212,0.362936874,0.305344609,0.31917754
212,0.362624223,0.305795725,0.28347778
212,0.362311335,0.305344609,0.28030053
212,0.361998434,0.305602344,0.28334436
212,0.361685519,0.304893867,0.28574595
212,0.358241207,0.301909164,0.28625605
212,0.36137259,0.304604301,0.2854455
212,0.360746691,0.30524799,0.28398255
212,0.360433722,0.304057766,0.28235582
212,0.360120514,0.303865003,0.2808784
212,0.359807517,0.303319216,0.27971816
212,0.359494283,0.303062566,0.27889764
212,0.359181034,0.302389446,0.2784418
212,0.358867772,0.302613725,0.27832898
212,0.361059647,0.304990423,0.27859378
212,0.364187563,0.306892842,0.27916834
212,0.3519656,0.295420616,0.28004196
212,0.351336863,0.295515448,0.28120643
212,0.344726978,0.289607008,0.28265947
212,0.344411739,0.289607008,0.2842874
212,0.344096486,0.289607008,0.3189276
212,0.343781219,0.289201041,0.2831815
212,0.343465938,0.288514788,0.28001454
212,0.343150419,0.289044989,0.2830478
212,0.34283511,0.288140877,0.2854234
212,0.345042204,0.290388662,0.2859503
212,0.342519563,0.287673895,0.2850962
212,0.341888428,0.287393921,0.28360647
212,0.341572615,0.286989803,0.28197306
212,0.341257237,0.287051953,0.2805139
212,0.340941397,0.286803401,0.27934277
212,0.340625542,0.286461853,0.27852204
212,0.340309898,0.285593557,0.2780599
212,0.339994016,0.285593557,0.27798688
212,0.342204002,0.287331727,0.27822226
212,0.351651126,0.295136227,0.27877277
212,0.345357191,0.291265593,0.27965987
212,0.345987349,0.291861541,0.28087497
212,0.351022586,0.295515448,0.28227526
212,0.350708295,0.295547062,0.28387785
212,0.350393991,0.295231006,0.31908852
212,0.350079449,0.293527703,0.28337082
212,0.349764892,0.294094832,0.28017512
212,0.349450322,0.293055584,0.2831828
212,0.349135514,0.293811187,0.28557554
212,0.345672165,0.291610528,0.2860632
212,0.348820917,0.293811187,0.28519344
212,0.348191681,0.293842696,0.28370988
212,0.347876817,0.293433243,0.2821094
212,0.34756194,0.292835413,0.2806532
212,0.34724705,0.292332532,0.2794941
212,0.346932145,0.291924314,0.27866068
212,0.346617227,0.291610528,0.27823412
212,0.346302295,0.291547795,0.27814257
212,0.348506306,0.294441726,0.27837372
212,0.412786355,0.350815582,0.27894843
212,0.455954471,0.394369471,0.27988645
212,0.413399502,0.351092299,0.28104717
212,0.471085663,0.410876103,0.28243786
212,0.470829146,0.410692331,0.28407001
212,0.470572647,0.410324863,0.31936234
212,0.470316167,0.409296484,0.2836647
212,0.470059705,0.409957494,0.28044173
212,0.469803262,0.410839347,0.28345028
212,0.469546649,0.40940663,0.28581032
212,0.469290244,0.409700396,0.28627807
212,0.469033668,0.408892695,0.2854147
212,0.468777299,0.407535399,0.28396752
212,0.46852076,0.40852572,0.28237328
212,0.46826424,0.408232214,0.28093356
212,0.468007738,0.407572064,0.27976587
212,0.467751255,0.40742541,0.27898198
212,0.467494791,0.406655743,0.2785322
212,0.471342199,0.412199991,0.2784306
212,0.471598753,0.411684993,0.27868718
212,0.471855137,0.410839347,0.27932122
212,0.47211154,0.411868899,0.28020558
212,0.476216318,0.416326802,0.281357
212,0.475959808,0.416474409,0.28276795
212,0.475703126,0.41510962,0.28439844
212,0.475446653,0.415884071,0.3186937
212,0.475190009,0.41569964,0.282879
212,0.474933572,0.415515233,0.27969718
212,0.474676965,0.415183359,0.28270233
212,0.467238345,0.406765668,0.28502417
212,0.474420377,0.414630407,0.28549612
212,0.473907256,0.414335587,0.28464866
212,0.473650723,0.41477784,0.28317907
212,0.473394209,0.413341024,0.28157207
212,0.473137714,0.412972847,0.28009292
212,0.472881237,0.413341024,0.27894723
212,0.47262459,0.413046475,0.278135
212,0.47236815,0.413230561,0.27768925
212,0.474163807,0.41448299,0.27759874
212,0.466981918,0.406252768,0.27788624
212,0.46672532,0.406252768,0.27843654
212,0.46646893,0.405740072,0.27929986
212,0.461083562,0.399349041,0.28047395
212,0.460827016,0.39960404,0.2818745
212,0.460570488,0.399203351,0.2834561
212,0.460313978,0.399385466,0.31748927
212,0.460057487,0.398329588,0.28149918
212,0.459801015,0.398293196,0.27832782
212,0.459544562,0.397638319,0.28137374
212,0.461339939,0.399749779,0.2836643
212,0.459288127,0.398147636,0.28417087
212,0.458775124,0.39785657,0.2832995
212,0.458518745,0.397056513,0.281801
212,0.458262384,0.39662035,0.2801401
212,0.458005854,0.396838411,0.27866265
212,0.457749343,0.396220678,0.2775079
212,0.457493038,0.39542175,0.2766875
212,0.457236564,0.395821144,0.2762304
212,0.459031522,0.397820192,0.27616996
212,0.476472848,0.416585124,0.2764123
212,0.461596523,0.399749779,0.27694738
212,0.46210937,0.401281102,0.2777818
212,0.466212559,0.405483801,0.27888456
212,0.465956017,0.406069638,0.28027898
212,0.465699494,0.405703458,0.28191984
212,0.465443178,0.404971414,0.31692636
212,0.465186692,0.404642131,0.28080198
212,0.464930225,0.404020387,0.27763462
212,0.464673776,0.40383758,0.2807097
212,0.461852937,0.399859095,0.28301257
212,0.464417346,0.403727908,0.28352132
212,0.463904542,0.403143156,0.28264788
212,0.463647979,0.402887413,0.28111508
212,0.463391623,0.402668247,0.27947968
212,0.463135098,0.403106618,0.27799207
212,0.462878591,0.402814354,0.2768197
212,0.462622102,0.402230032,0.2759986
212,0.462365821,0.402376086,0.2755775
212,0.464160935,0.403252776,0.2754933
212,0.456980108,0.394768496,0.2757219
212,0.476729395,0.416548218,0.27627334
212,0.477242547,0.417138825,0.27709514
212,0.491354698,0.432983409,0.2781626
212,0.49109804,0.432498821,0.27955964
212,0.490841401,0.432759737,0.28125703
212,0.49058478,0.432200676,0.31546867
212,0.490328178,0.432536092,0.2791004
212,0.490071594,0.433132539,0.27599013
212,0.489814839,0.4319771,0.27916378
212,0.489558103,0.431679042,0.28147614
212,0.489301575,0.431083074,0.28195652
212,0.489044876,0.431455531,0.28104007
212,0.488788195,0.431381033,0.2795066
212,0.488531533,0.430934113,0.27785778
212,0.488274889,0.431008592,0.27635223
212,0.488018264,0.430152275,0.27515107
212,0.487761658,0.429631242,0.27436548
212,0.491611374,0.433169824,0.27392596
212,0.491868069,0.434139483,0.27381402
212,0.492124973,0.434923038,0.2740472
212,0.492381514,0.434587188,0.27457798
212,0.314266506,0.264408676,0.2753877
212,0.496231489,0.439331809,0.27650362
212,0.495974859,0.438658648,0.27788964
212,0.495718057,0.439069998,0.27946502
212,0.495461464,0.438172616,0.31417602
212,0.4952047,0.43764933,0.2775963
212,0.494947954,0.437761451,0.27455932
212,0.48750507,0.429668453,0.27779672
212,0.494691417,0.437238273,0.2801637
212,0.494178017,0.437313004,0.28057098
212,0.493921346,0.436080307,0.27967232
212,0.493664692,0.43686466,0.2781306
212,0.493408058,0.436080307,0.27645457
212,0.493151442,0.435557582,0.2749212
212,0.492894844,0.43522162,0.27375674
212,0.492638075,0.434027573,0.27296093
212,0.494434708,0.437126182,0.27248088
212,0.4872485,0.429742879,0.27235463
212,0.486991949,0.429184766,0.27256304
212,0.486735227,0.42888718,0.27307737
212,0.481347024,0.422094341,0.27393103
212,0.481090521,0.422094341,0.27509588
212,0.480833847,0.422279559,0.27647424
212,0.48057757,0.422464799,0.27807093
212,0.480320933,0.421872109,0.31260926
212,0.480064314,0.421279644,0.27579123
212,0.479807714,0.421761005,0.27285725
212,0.481603546,0.422687115,0.27613592
212,0.479551322,0.421168582,0.27854538
212,0.479038215,0.42013239,0.2790032
212,0.47878169,0.420613392,0.27805707
212,0.478525183,0.420687406,0.2764637
212,0.478268505,0.419318732,0.2747745
212,0.478012035,0.41861638,0.27329177
212,0.477755583,0.418801177,0.27214295
212,0.47749915,0.418579423,0.2713031
212,0.47929476,0.420835444,0.27081195
212,0.476985962,0.416732757,0.2706408
212,0.481860276,0.423762084,0.27078372
212,0.482373413,0.422761228,0.2712894
212,0.486478524,0.429705666,0.27218673
212,0.486222029,0.429073166,0.2733402
212,0.485965552,0.427623014,0.27476555
212,0.485708904,0.426582645,0.2763875
212,0.485452275,0.426656936,0.31139058
212,0.485195664,0.426508358,0.27435538
212,0.484939072,0.425988439,0.27155283
212,0.482116835,0.423650847,0.2748027
212,0.484682498,0.426359793,0.27730042
212,0.484169217,0.42673123,0.27774575
212,0.483912699,0.425208869,0.2767728
212,0.4836562,0.424207111,0.2751776
212,0.48339953,0.425023312,0.27354425
212,0.483142878,0.425245983,0.27204365
212,0.482886434,0.424986203,0.27085903
212,0.482629819,0.423947497,0.27000925
212,0.484425943,0.426136971,0.26948398
212,0.456723859,0.395095076,0.26928705
212,0.45646744,0.394587104,0.26946157
212,0.456210852,0.394732215,0.2699925
212,0.430060007,0.366920133,0.2708135
212,0.429803652,0.367237653,0.27200833
212,0.429547316,0.366073976,0.2734527
212,0.429291186,0.365158238,0.27510807
212,0.428986297,0.365263851,0.3103987
212,0.428681618,0.364876669,0.27323222
212,0.428376925,0.364102829,0.27048883
212,0.428071998,0.364489661,0.2738225
212,0.427767279,0.363364819,0.2762839
212,0.427462104,0.363575614,0.27672973
212,0.42715736,0.363505343,0.27575368
212,0.42685238,0.363856755,0.274232
212,0.426547166,0.364173149,0.2725173
212,0.426242161,0.364454488,0.27103898
212,0.425937142,0.363083841,0.2698465
212,0.43031638,0.366849588,0.26896322
212,0.430572772,0.366673252,0.2684117
212,0.430828996,0.367202368,0.2682451
212,0.431085425,0.367767111,0.2684545
212,0.435187095,0.372227039,0.26896685
212,0.434930741,0.371340374,0.26981083
212,0.434674405,0.371163144,0.27097732
212,0.434417902,0.371411275,0.27245012
212,0.434161604,0.370915081,0.27411285
212,0.433905324,0.370525406,0.30924788
212,0.433648876,0.369852727,0.27192223
212,0.425632111,0.36266255,0.26933986
212,0.433392634,0.369180553,0.27264896
212,0.432879832,0.370667087,0.27509606
212,0.432623459,0.369534266,0.27555445
212,0.432367104,0.369109827,0.27466124
212,0.432110768,0.368367548,0.27305847
212,0.431854451,0.367908353,0.27134925
212,0.431597966,0.36702596,0.26987422
212,0.431341686,0.367696498,0.26863927
212,0.433136224,0.370065097,0.267721
212,0.425326845,0.361785538,0.26719192
212,0.425022009,0.362487074,0.26705313
212,0.424716717,0.362451983,0.26723772
212,0.418299454,0.355950924,0.26777995
212,0.417993431,0.355254988,0.2686333
212,0.417687394,0.355428915,0.26977986
212,0.417381566,0.355046327,0.27123797
212,0.417075281,0.355115874,0.272905
212,0.416769205,0.354768197,0.30840766
212,0.416463115,0.354212232,0.27106237
212,0.418605465,0.355776883,0.26851374
212,0.416156791,0.353483125,0.27180877
212,0.415544325,0.353969121,0.2742979
212,0.415237961,0.353170859,0.27480778
212,0.414931584,0.352962752,0.27385187
212,0.414625416,0.352373416,0.2722177
212,0.414319013,0.352442726,0.27054837
212,0.414012596,0.351957685,0.2690412
212,0.413706167,0.352061597,0.26777637
212,0.415850675,0.35362195,0.26688406
212,0.435443468,0.372333497,0.26638472
212,0.418911241,0.355811688,0.2662214
212,0.419523197,0.356299121,0.26643497
212,0.424411633,0.361890731,0.26698443
212,0.424106537,0.361154658,0.2678581
212,0.423800983,0.360559267,0.26900548
212,0.423495639,0.360139248,0.27042004
212,0.423190281,0.35999929,0.27210963
212,0.422884911,0.359474657,0.30764526
212,0.422579527,0.358182001,0.27022195
212,0.419217225,0.356508112,0.2677043
212,0.422274131,0.358251822,0.2710228
212,0.421663076,0.357553885,0.27356783
212,0.421357418,0.357728313,0.2740341
212,0.421051747,0.357728313,0.27305692
212,0.420746285,0.357937676,0.271421
212,0.420440366,0.357588767,0.26975995
212,0.420134656,0.356159824,0.26822424
212,0.419828933,0.356542949,0.26698282
212,0.421968721,0.359020247,0.26611722
212,0.435699672,0.372901481,0.26559007
212,0.435956082,0.373469816,0.26545238
212,0.436212324,0.373540883,0.26566982
212,0.450569686,0.387644011,0.26623636
212,0.450313338,0.387607966,0.26710778
212,0.450057009,0.387644011,0.26825133
212,0.44980051,0.38818484,0.26965013
212,0.449544218,0.38850947,0.27133834
212,0.449287757,0.387571922,0.3066819
212,0.449031502,0.386959359,0.26920176
212,0.45082624,0.388293039,0.2667413
212,0.448775078,0.38649117,0.27014893
212,0.448262287,0.386599195,0.27262798
212,0.448005919,0.386527177,0.27309132
212,0.447749569,0.385879239,0.27211902
212,0.447493051,0.385375566,0.2704799
212,0.447236739,0.384620518,0.2687996
212,0.446980258,0.385267669,0.2672838
212,0.446723983,0.384261166,0.26606137
212,0.448518673,0.385771289,0.26516026
212,0.446467726,0.384117461,0.26465172
212,0.451082625,0.389050739,0.26451173
212,0.451595451,0.38952006,0.26474097
212,0.455698108,0.394296936,0.26530084
212,0.455441576,0.394006842,0.26616502
212,0.455185062,0.393644331,0.26732486
212,0.454928755,0.392919659,0.26872662
212,0.454672279,0.392992105,0.27037764
212,0.454415821,0.393209471,0.30587196
212,0.45415957,0.39302833,0.2683508
212,0.451339029,0.389845095,0.2659596
212,0.45390315,0.39342688,0.26937157
212,0.453390364,0.391544083,0.27182466
212,0.453134,0.391399385,0.27231377
212,0.452877466,0.391471732,0.2713176
212,0.452621138,0.391001565,0.26969296
212,0.452364829,0.390170228,0.26803362
212,0.452108351,0.390567744,0.26654184
212,0.451851892,0.389303425,0.2652844
212,0.453646748,0.39197829,0.26440147
212,0.413093046,0.351092299,0.26388925
212,0.446211301,0.384045616,0.26375914
212,0.445698694,0.38260978,0.2639792
212,0.440314539,0.378278924,0.264529
212,0.440058186,0.378100375,0.26540637
212,0.439801852,0.377350829,0.26656577
212,0.439545349,0.376423633,0.26797688
212,0.439289053,0.376174157,0.26961142
212,0.439032587,0.375604174,0.3050107
212,0.438776328,0.375070128,0.26750153
212,0.440570723,0.378136082,0.2650632
212,0.438519899,0.375176913,0.2685213
212,0.438007286,0.374856594,0.27098924
212,0.437750727,0.374251847,0.2714606
212,0.437494373,0.373931846,0.27044237
212,0.437238038,0.3733277,0.2688879
212,0.436981535,0.373718573,0.26724797
212,0.43672505,0.374038501,0.26571772
212,0.436468771,0.37482101,0.26447493
212,0.438263677,0.375034535,0.26358292
212,0.445955082,0.383004432,0.26307538
212,0.440827114,0.378528948,0.26293117
212,0.44133995,0.379386664,0.26313674
212,0.445442137,0.38260978,0.2636959
212,0.445185787,0.382789148,0.2645696
212,0.444929454,0.38196432,0.2657358
212,0.444672953,0.382322858,0.26716825
212,0.444416659,0.382215283,0.26880652
212,0.444160382,0.382179427,0.3045442
212,0.443903937,0.380853672,0.26697534
212,0.441083522,0.379029191,0.26451287
212,0.443647511,0.380925289,0.2680232
212,0.443134714,0.379708503,0.27049965
212,0.442878343,0.379744269,0.27093717
212,0.442621804,0.379815806,0.26995948
212,0.442365471,0.379207911,0.26846397
212,0.442109156,0.379708503,0.26679525
212,0.441852673,0.379744269,0.26528937
212,0.441596396,0.379207911,0.26405734
212,0.443391103,0.380280921,0.2631744
212,0.313946999,0.263582533,0.2626427
212,0.209036918,0.180307116,0.2624856
212,0.313307943,0.264083922,0.26270097
212,0.17457108,0.155202713,0.26325554
212,0.174225585,0.15558138,0.26413387
212,0.173880072,0.155481658,0.2653181
212,0.173534774,0.154725472,0.2667587
212,0.173189229,0.154091016,0.26841104
212,0.172843437,0.15424943,0.30415297
212,0.17249786,0.153735071,0.2665902
212,0.172152036,0.15351788,0.2641383
212,0.171806195,0.153360081,0.2676618
212,0.171460108,0.15280883,0.27014226
212,0.171114005,0.152396458,0.27060878
212,0.170767885,0.15169166,0.2696771
212,0.170421519,0.15135977,0.268172
212,0.170074906,0.151574454,0.26653016
212,0.169728277,0.150950612,0.2650404
212,0.17491633,0.155820926,0.26382032
212,0.175261563,0.155780981,0.26292863
212,0.17560655,0.155940812,0.26238567
212,0.17595175,0.15618081,0.26222342
212,0.181459413,0.160798123,0.26243383
212,0.181115851,0.160531915,0.26299214
212,0.180772044,0.160102641,0.26388717
212,0.18042822,0.159755813,0.26507774
212,0.180084381,0.15971505,0.26653016
212,0.179740525,0.159023365,0.26817736
212,0.179396423,0.158232955,0.3033945
212,0.169381631,0.15087278,0.26584208
212,0.179052305,0.158516324,0.26336604
212,0.178364249,0.158051006,0.26691937
212,0.178019852,0.157506179,0.2694714
212,0.177675439,0.157103589,0.2699723
212,0.17733078,0.156822275,0.26903284
212,0.176986105,0.15678212,0.26755643
212,0.176641413,0.156461187,0.26592553
212,0.176296475,0.15654137,0.26443708
212,0.1787084,0.15821273,0.2631976
212,0.169034969,0.150717216,0.26228315
212,0.16868806,0.150251314,0.26173994
212,0.168341134,0.150251314,0.261553
212,0.161034151,0.145562842,0.26173326
212,0.160685249,0.145223215,0.26230377
212,0.16033633,0.14507248,0.2632025
212,0.159987164,0.144752601,0.26440406
212,0.159637751,0.144658631,0.26585236
212,0.159288552,0.144527157,0.26749977
212,0.158939106,0.144470842,0.3031276
212,0.161383036,0.146206158,0.26555583
212,0.158589642,0.143889983,0.26307952
212,0.157890435,0.143609621,0.26667657
212,0.157540692,0.142957211,0.26928622
212,0.157190931,0.142827025,0.2697764
212,0.156840693,0.14223315,0.26887918
212,0.156490668,0.141918492,0.2674076
212,0.156140627,0.142325807,0.26578933
212,0.155790338,0.142678363,0.2642918
212,0.158240163,0.143871278,0.26304033
212,0.181802958,0.160675213,0.26213408
212,0.161731675,0.146813783,0.26158443
212,0.162428902,0.146357869,0.2613992
212,0.167993963,0.150406483,0.26158512
212,0.167646774,0.150484117,0.2621598
212,0.167299339,0.149458143,0.2630681
212,0.166951887,0.149554686,0.26426244
212,0.166604649,0.149342359,0.26570612
212,0.166256934,0.148976198,0.26737675
212,0.165909433,0.149400242,0.30240992
212,0.162080297,0.146832805,0.26482564
212,0.165561685,0.148533941,0.26241362
212,0.164866139,0.147882156,0.2660607
212,0.164518341,0.148016154,0.2686832
212,0.164170296,0.148265272,0.2692156
212,0.163822235,0.147786505,0.26835087
212,0.163473926,0.147786505,0.2668811
212,0.163125601,0.147080276,0.26523986
212,0.16277726,0.146016703,0.2637154
212,0.16521415,0.148380367,0.26246047
212,0.155440032,0.142418514,0.26153558
212,0.182146487,0.160245629,0.2609774
212,0.182833266,0.161126253,0.2607978
212,0.201596436,0.174020893,0.26097557
212,0.20125726,0.173780928,0.261525
212,0.200918068,0.173977244,0.2624237
212,0.200578861,0.173802733,0.26361305
