数据点索引,预测SOC,真实SOC
1007,0.4978143,0.44768417
1008,0.49761978,0.4472192
1009,0.49706125,0.44675437
1010,0.49684036,0.44628936
1011,0.49622428,0.44582415
1012,0.49588025,0.4453591
1013,0.49550623,0.44489387
1014,0.49524993,0.44442862
1015,0.4947804,0.44396317
1016,0.4942279,0.4434979
1017,0.49377206,0.44303244
1018,0.49334046,0.44256675
1019,0.49287,0.44210085
1020,0.49259833,0.44163537
1021,0.492043,0.4411699
1022,0.49183488,0.44070396
1023,0.4914249,0.44023806
1024,0.49116445,0.43977213
1025,0.49091002,0.43930662
1026,0.49067307,0.43884048
1027,0.49054736,0.43837452
1028,0.49014357,0.4379088
1029,0.48992667,0.43744263
1030,0.48958653,0.43697646
1031,0.48911417,0.4365103
1032,0.4888816,0.43604413
1033,0.48845875,0.43557793
1034,0.48808488,0.43511155
1035,0.48760563,0.43464515
1036,0.48724246,0.43417874
1037,0.48686194,0.43371233
1038,0.48637536,0.43324572
1039,0.48595768,0.43277907
1040,0.48554084,0.43231243
1041,0.48514587,0.43184578
1042,0.48443502,0.43137872
1043,0.48421472,0.43091187
1044,0.483565,0.43044502
1045,0.48315364,0.42997792
1046,0.48283175,0.42951083
1047,0.4821823,0.42904356
1048,0.48181164,0.42857626
1049,0.48130697,0.42810872
1050,0.48086923,0.42764163
1051,0.48038024,0.4271743
1052,0.4800655,0.42670655
1053,0.4795628,0.426239
1054,0.4792061,0.42577127
1055,0.47864503,0.42530373
1056,0.47819966,0.42483595
1057,0.47774476,0.424368
1058,0.4775287,0.4238998
1059,0.47715312,0.4234318
1060,0.4769355,0.422964
1061,0.47651976,0.4224958
1062,0.47577542,0.4220276
1063,0.47527793,0.4215594
1064,0.47490898,0.42109117
1065,0.47435117,0.42062274
1066,0.4738845,0.42015427
1067,0.47343576,0.41968584
1068,0.4731068,0.41921738
1069,0.47280103,0.4187487
1070,0.47229514,0.41827983
1071,0.47181898,0.41781095
1072,0.47145176,0.41734228
1073,0.47109222,0.41687337
1074,0.47070462,0.41640446
1075,0.4704936,0.41593513
1076,0.47017905,0.41546622
1077,0.46979377,0.4149971
1078,0.46927345,0.41452816
1079,0.46894616,0.41405883
1080,0.4686872,0.4135897
1081,0.46827132,0.41312054
1082,0.46768072,0.41265097
1083,0.4673463,0.4121816
1084,0.4670069,0.41171223
1085,0.46661776,0.41124263
1086,0.46628803,0.41077304
1087,0.46606773,0.41044295
1088,0.4656584,0.410113
1089,0.46533465,0.40978307
1090,0.46493408,0.409453
1091,0.4646104,0.40912294
1092,0.46407947,0.40879273
1093,0.46372434,0.40846252
1094,0.4632152,0.4081323
1095,0.46242043,0.407802
1096,0.4619583,0.40747166
1097,0.46138364,0.40714133
1098,0.4610274,0.40681088
1099,0.46050578,0.4064804
1100,0.46004277,0.4061498
1101,0.45953888,0.4058192
1102,0.45915443,0.40548864
1103,0.4587881,0.4051579
1104,0.45828277,0.40482733
1105,0.4580285,0.40449646
1106,0.45749298,0.40416574
1107,0.45691907,0.4038349
1108,0.45647636,0.40350404
1109,0.45618603,0.4031732
1110,0.45554796,0.40284222
1111,0.45521808,0.40251127
1112,0.45466727,0.40218028
1113,0.45433328,0.40184918
1114,0.45380002,0.40151823
1115,0.45317167,0.40118682
1116,0.45283633,0.40085575
1117,0.45228994,0.40052465
1118,0.45183045,0.40019327
1119,0.45155862,0.3998619
1120,0.45130128,0.3995307
1121,0.45108297,0.39919934
1122,0.45087463,0.39886785
1123,0.45051247,0.3985365
1124,0.45024434,0.398205
1125,0.4497131,0.3978737
1126,0.44928414,0.3975422
1127,0.4488176,0.39721045
1128,0.44839507,0.39687884
1129,0.44806102,0.39654726
1130,0.44759586,0.39621565
1131,0.44719985,0.39588392
1132,0.44679075,0.3955522
1133,0.44644707,0.39522046
1134,0.44630033,0.39488888
1135,0.4458371,0.39455718
1136,0.44552267,0.39422533
1137,0.44494742,0.39389348
1138,0.44459528,0.39356178
1139,0.44405678,0.39322978
1140,0.4436754,0.3928978
1141,0.4431638,0.3925657
1142,0.442706,0.39223373
1143,0.4421692,0.3919015
1144,0.44175118,0.39156926
1145,0.4413852,0.39123702
1146,0.44089186,0.39090478
1147,0.44033635,0.39057255
1148,0.44016424,0.39024004
1149,0.43960428,0.3899078
1150,0.43927252,0.3895753
1151,0.43884075,0.38924298
1152,0.43817908,0.38891032
1153,0.43767285,0.388578
1154,0.4371187,0.38824522
1155,0.43688545,0.38791275
1156,0.43638715,0.38757998
1157,0.43601274,0.38724738
1158,0.43551418,0.3869145
1159,0.43502972,0.3865816
1160,0.4346242,0.3862487
1161,0.4339016,0.38591585
1162,0.43368077,0.38558298
1163,0.4331144,0.38524997
1164,0.43279848,0.38491696
1165,0.43234873,0.38458383
1166,0.43206698,0.38425067
1167,0.43146664,0.38391754
1168,0.43099052,0.3835843
1169,0.4305724,0.383251
1170,0.4300632,0.38291776
1171,0.42963395,0.38258436
1172,0.42924708,0.3822511
1173,0.42870393,0.38191772
1174,0.4283219,0.38158417
1175,0.4279727,0.3812508
1176,0.42767304,0.38091728
1177,0.42717063,0.38058364
1178,0.42689526,0.38025013
1179,0.4265394,0.3799165
1180,0.42617443,0.37958285
1181,0.42552185,0.37924922
1182,0.42483646,0.37891528
1183,0.42444393,0.37858152
1184,0.42406744,0.37824762
1185,0.42339483,0.3779137
1186,0.42308784,0.3775798
1187,0.42279452,0.37724578
1188,0.42246595,0.37691173
1189,0.4222006,0.3765776
1190,0.42185318,0.37624356
1191,0.42176354,0.37590954
1192,0.42132393,0.37557554
1193,0.4211634,0.37524125
1194,0.42085034,0.37490726
1195,0.42038453,0.3745731
1196,0.42006126,0.37423882
1197,0.41955733,0.3739044
1198,0.41922387,0.37357014
1199,0.41863862,0.37323588
1200,0.41819918,0.3729015
1201,0.41754013,0.37256697
1202,0.41700834,0.37223244
1203,0.41636935,0.37189776
1204,0.41594684,0.37156308
1205,0.4155919,0.37122843
1206,0.41507986,0.37089363
1207,0.4145266,0.37055883
1208,0.41402036,0.3702239
1209,0.41347826,0.3698891
1210,0.41295934,0.36955404
1211,0.4124261,0.369219
1212,0.4119777,0.36888394
1213,0.41152704,0.3685489
1214,0.4110067,0.36821356
1215,0.41050148,0.36787838
1216,0.41007176,0.36754304
1217,0.40973932,0.36720774
1218,0.40951878,0.36687255
1219,0.40900692,0.36653712
1220,0.40875345,0.36620167
1221,0.4082277,0.3658662
1222,0.40786076,0.36553064
1223,0.4074936,0.36519507
1224,0.40710878,0.36485964
1225,0.40680668,0.36452395
1226,0.40636462,0.36418825
1227,0.4058991,0.36385253
1228,0.4054234,0.36351672
1229,0.40504044,0.36318102
1230,0.40457872,0.3628452
1231,0.40426165,0.36250937
1232,0.40381998,0.36217344
1233,0.4035358,0.36183733
1234,0.40297452,0.36150125
1235,0.4026288,0.36116517
1236,0.40226075,0.36082894
1237,0.40182862,0.36049286
1238,0.40156806,0.36015666
1239,0.40106302,0.35982028
1240,0.40069598,0.35948408
1241,0.4001039,0.35914776
1242,0.39964896,0.35881126
1243,0.39920753,0.35847494
1244,0.3987742,0.35813847
1245,0.39846572,0.35780185
1246,0.3979764,0.35746527
1247,0.39759195,0.35712853
1248,0.39705035,0.3567918
1249,0.39687476,0.35645506
1250,0.39642453,0.35611832
1251,0.39596695,0.35578147
1252,0.39557862,0.3554446
1253,0.39522743,0.3551076
1254,0.3946971,0.35477063
1255,0.39436045,0.35443363
1256,0.39391786,0.35409665
1257,0.3935259,0.35375953
1258,0.392989,0.35342228
1259,0.39256257,0.353085
1260,0.3918245,0.35274777
1261,0.39137006,0.35241053
1262,0.39092004,0.352073
1263,0.39055017,0.35173577
1264,0.39007804,0.3513981
1265,0.38968772,0.35106048
1266,0.3892116,0.35072297
1267,0.388904,0.3503853
1268,0.3886635,0.35004753
1269,0.38818926,0.34970978
1270,0.38789847,0.349372
1271,0.38745433,0.3490341
1272,0.3869524,0.34869632
1273,0.3866235,0.3483583
1274,0.38618273,0.34802026
1275,0.3856589,0.34768236
1276,0.38535044,0.3473442
1277,0.3850304,0.34700602
1278,0.38461095,0.3466679
1279,0.38418138,0.34632957
1280,0.3836763,0.34599128
1281,0.3833655,0.345653
1282,0.38313937,0.3453146
1283,0.38282594,0.34497616
1284,0.38242322,0.34463775
1285,0.38184354,0.34429935
1286,0.38141003,0.34396064
1287,0.3809186,0.34362212
1288,0.380423,0.34328344
1289,0.3798961,0.34294477
1290,0.37946528,0.34260595
1291,0.37900937,0.34226713
1292,0.37846088,0.34192818
1293,0.3781631,0.34158924
1294,0.37773728,0.34125018
1295,0.3773569,0.3409111
1296,0.37690645,0.34057203
1297,0.37642342,0.34023282
1298,0.37587646,0.3398935
1299,0.37555924,0.33955428
1300,0.3749911,0.33921495
1301,0.37436014,0.33887547
1302,0.37380934,0.338536
1303,0.37331158,0.3381964
1304,0.37309283,0.3378568
1305,0.37255415,0.33751705
1306,0.37215197,0.33717734
1307,0.37168667,0.33683744
1308,0.3712566,0.33649758
1309,0.37101364,0.33615774
1310,0.37079,0.33581787
1311,0.37037158,0.335478
1312,0.36999667,0.3351379
1313,0.36964345,0.33479792
1314,0.36924213,0.33445793
1315,0.36879176,0.3341178
1316,0.36831212,0.3337777
1317,0.36791888,0.33343744
1318,0.3674534,0.33309722
1319,0.36677253,0.33275682
1320,0.36629954,0.33241645
1321,0.3657652,0.33207595
1322,0.36520535,0.33173528
1323,0.3646052,0.3313948
1324,0.36401173,0.331054
1325,0.36352706,0.33071306
1326,0.36321598,0.33037215
1327,0.3627337,0.33003137
1328,0.36233762,0.3296902
1329,0.3619515,0.32934928
1330,0.36158645,0.3290081
1331,0.361406,0.32866704
1332,0.36108992,0.3283259
1333,0.3607403,0.32798472
1334,0.3603803,0.3276434
1335,0.36003727,0.32730225
1336,0.3596431,0.3269608
1337,0.35924432,0.3266195
1338,0.35881168,0.3262781
1339,0.358252,0.32593653
1340,0.3577258,0.32559496
1341,0.35716963,0.3252534
1342,0.35672367,0.32491156
1343,0.35619396,0.32456973
1344,0.3557567,0.3242279
1345,0.35534436,0.3238861
1346,0.3549291,0.32354397
1347,0.35428977,0.32320216
1348,0.3539477,0.3228601
1349,0.35352442,0.32251784
1350,0.35292572,0.32217562
1351,0.35249335,0.32183325
1352,0.35204595,0.32149076
1353,0.35158205,0.3211484
1354,0.3511952,0.3208059
1355,0.35081083,0.32046357
1356,0.35041547,0.32012108
1357,0.34994113,0.31977832
1358,0.34967548,0.31943572
1359,0.3491784,0.31909296
1360,0.34886545,0.31875005
1361,0.34838307,0.31840733
1362,0.348079,0.3180646
1363,0.34779418,0.31772158
1364,0.34734225,0.31737855
1365,0.34688395,0.3170354
1366,0.3462754,0.31669226
1367,0.34578073,0.31634897
1368,0.34517163,0.31600586
1369,0.3446692,0.31566244
1370,0.34413186,0.31531903
1371,0.3435436,0.31497547
1372,0.34285426,0.31463194
1373,0.3423163,0.3142881
1374,0.34182137,0.31394428
1375,0.3410734,0.31360048
1376,0.3406285,0.31325638
1377,0.34009972,0.3129123
1378,0.33950645,0.3125682
1379,0.3391371,0.31222397
1380,0.33866957,0.31187975
1381,0.33814794,0.3115354
1382,0.33776823,0.31119105
1383,0.3373133,0.31084657
1384,0.33689559,0.31050208
1385,0.33658224,0.31015745
1386,0.3361259,0.309813
1387,0.33565828,0.30946824
1388,0.3352563,0.3091235
1389,0.33481014,0.30877858
1390,0.33438283,0.3084337
1391,0.3339574,0.308089
1392,0.33345777,0.30774397
1393,0.33316615,0.30739883
1394,0.33276308,0.3070538
1395,0.33233127,0.30670866
1396,0.3319693,0.3063634
1397,0.3314615,0.30601797
1398,0.33113244,0.30567285
1399,0.33069453,0.3053273
1400,0.3299844,0.30498192
1401,0.32949507,0.30463636
1402,0.32898152,0.30429068
1403,0.32835254,0.3039449
1404,0.32803804,0.30359906
1405,0.32744727,0.3032534
1406,0.32695282,0.30290732
1407,0.3265621,0.30256125
1408,0.32604662,0.30221516
1409,0.3254952,0.3018691
1410,0.32496738,0.30152276
1411,0.32449734,0.3011764
1412,0.3239955,0.30083007
1413,0.32350007,0.30048344
1414,0.32296783,0.30013683
1415,0.3225503,0.2997902
1416,0.32208622,0.29944345
1417,0.32157165,0.29909673
1418,0.32117075,0.29874983
1419,0.3206163,0.29840282
1420,0.32011664,0.29805595
1421,0.3195725,0.29770896
1422,0.3191197,0.29736164
1423,0.31854516,0.2970144
1424,0.3180713,0.2966671
1425,0.31754133,0.29631966
1426,0.31699598,0.29597226
1427,0.31649265,0.29562473
1428,0.31611997,0.29527703
1429,0.3156684,0.29492936
1430,0.3152123,0.29458153
1431,0.31469595,0.29423356
1432,0.31426847,0.29388562
1433,0.31368572,0.29353768
1434,0.31320179,0.29318973
1435,0.31256238,0.29284152
1436,0.3120442,0.29249343
1437,0.3115056,0.29214495
1438,0.31091732,0.29179645
1439,0.3103745,0.29144797
1440,0.30999362,0.2910995
1441,0.30956325,0.2907507
1442,0.30899656,0.29040197
1443,0.30836698,0.29005307
1444,0.30781624,0.28970417
1445,0.30722946,0.28935516
1446,0.3065635,0.28900585
1447,0.30597198,0.28865653
1448,0.30528384,0.28830722
1449,0.30453292,0.28795764
1450,0.30389115,0.28760794
1451,0.30336004,0.28725806
1452,0.30274191,0.28690836
1453,0.30227876,0.28655824
1454,0.30185443,0.2862081
1455,0.3014533,0.28585798
1456,0.30108613,0.28550786
1457,0.30067715,0.28515774
1458,0.30029556,0.2848075
1459,0.29987597,0.28445697
1460,0.29942268,0.28410658
1461,0.29890203,0.28375623
1462,0.29840416,0.28340572
1463,0.29786775,0.28305492
1464,0.29741096,0.28270411
1465,0.2967216,0.2823532
1466,0.29610357,0.28200212
1467,0.29550728,0.28165123
1468,0.2948166,0.2813
1469,0.29418188,0.28094855
1470,0.29365355,0.2805972
1471,0.29308483,0.2802456
1472,0.29253006,0.279894
1473,0.29191336,0.27954212
1474,0.29132178,0.2791902
1475,0.2907506,0.27883834
1476,0.2900964,0.2784862
1477,0.28949806,0.27813405
1478,0.28886116,0.27778175
1479,0.28823537,0.27742946
1480,0.28761065,0.27707675
1481,0.28682977,0.27672404
1482,0.28617164,0.27637136
1483,0.2854035,0.27601823
1484,0.2846951,0.2756651
1485,0.28398344,0.27531186
1486,0.28332138,0.27495846
1487,0.282567,0.27460492
1488,0.28187966,0.27425125
1489,0.2813684,0.2738973
1490,0.28077775,0.2735435
1491,0.28015396,0.27318954
1492,0.27961117,0.27283534
1493,0.27906084,0.27248096
1494,0.27849615,0.27212662
1495,0.27793428,0.27177212
1496,0.27731022,0.27141735
1497,0.2765652,0.27106243
1498,0.27591947,0.27070752
1499,0.27517802,0.27035233
1500,0.27443895,0.269997
1501,0.27376994,0.26964155
1502,0.27305546,0.2692858
1503,0.272402,0.26893005
1504,0.27168572,0.26857418
1505,0.27103776,0.26821816
1506,0.27030483,0.26786157
1507,0.26967683,0.267505
1508,0.2689123,0.2671484
1509,0.2682431,0.2667914
1510,0.2676226,0.26643428
1511,0.26680827,0.26607686
1512,0.26610106,0.26571915
1513,0.26536492,0.26536146
1514,0.26468515,0.26500332
1515,0.26398656,0.26464522
1516,0.2632806,0.26428667
1517,0.26262826,0.26392812
1518,0.26196936,0.26356918
1519,0.26138616,0.26321006
1520,0.26074427,0.26285067
1521,0.26013312,0.26249102
1522,0.25953308,0.26213136
1523,0.2589768,0.26177126
1524,0.25843734,0.2614112
1525,0.25793666,0.26105082
1526,0.2574714,0.26069018
1527,0.25702026,0.2603294
1528,0.25659007,0.2599685
1529,0.25615296,0.25960743
1530,0.255764,0.25924608
1531,0.25534558,0.25888476
1532,0.2549547,0.25852314
1533,0.25459805,0.25816154
1534,0.25417727,0.2577995
1535,0.2538199,0.25743747
1536,0.25342035,0.25707546
1537,0.253098,0.256713
1538,0.25270975,0.25635043
1539,0.2523719,0.25598755
1540,0.25201133,0.2556244
1541,0.251719,0.25526127
1542,0.25136018,0.25489798
1543,0.25108626,0.25453442
1544,0.2507463,0.2541706
1545,0.25050277,0.2538066
1546,0.25024566,0.2534425
1547,0.2500189,0.25307822
1548,0.24979332,0.25271398
1549,0.24956551,0.25234932
1550,0.24934827,0.25198478
1551,0.24910101,0.25161985
1552,0.24885625,0.25125474
1553,0.24861003,0.2508895
1554,0.24837823,0.250524
1555,0.24818273,0.25015807
1556,0.24800561,0.24979216
1557,0.24782123,0.2494261
1558,0.24766806,0.2490596
1559,0.24750659,0.24869327
1560,0.24734162,0.24832666
1561,0.24719848,0.24795975
1562,0.24705459,0.24759285
1563,0.24689813,0.24722569
1564,0.2467428,0.24685837
1565,0.24658829,0.24649093
1566,0.24643844,0.24612333
1567,0.24627571,0.24575546
1568,0.24611172,0.24538732
1569,0.24594563,0.24501902
1570,0.24577634,0.24465045
1571,0.24561712,0.2442816
1572,0.24546024,0.24391262
1573,0.24529871,0.24354321
1574,0.24515167,0.2431738
1575,0.24500602,0.24280396
1576,0.24487574,0.24243414
1577,0.24472563,0.24206403
1578,0.24457562,0.24169393
1579,0.24442688,0.24132326
1580,0.24427792,0.24095275
1581,0.24410805,0.2405818
1582,0.2439453,0.24021071
1583,0.24378818,0.23983936
1584,0.24361986,0.23946786
1585,0.24346882,0.23909593
1586,0.24332076,0.23872387
1587,0.24318895,0.23835167
1588,0.24307232,0.23797919
1589,0.24294423,0.23760672
1590,0.24284688,0.23723395
1591,0.24272162,0.23686121
1592,0.24261612,0.23648818
1593,0.24251084,0.23611501
1594,0.24240026,0.2357417
1595,0.24226111,0.23536813
1596,0.24212036,0.23499411
1597,0.24199289,0.23462011
1598,0.24185467,0.23424569
1599,0.2417203,0.23387098
1600,0.24160367,0.233496
1601,0.24147555,0.23312071
1602,0.24134566,0.23274517
1603,0.2412119,0.23236918
1604,0.24107203,0.23199308
1605,0.2409259,0.23161653
1606,0.2407786,0.2312397
1607,0.24063519,0.23086247
1608,0.24049044,0.2304848
1609,0.24034527,0.23010685
1610,0.24019533,0.22972861
1611,0.24004531,0.2293498
1612,0.23990674,0.22897074
1613,0.23976982,0.22859137
1614,0.23965195,0.22821172
1615,0.23951875,0.2278318
1616,0.23938403,0.2274516
1617,0.23924725,0.22707096
1618,0.23909773,0.22669005
1619,0.23893774,0.22630885
1620,0.2387794,0.22592723
1621,0.23862699,0.2255452
1622,0.23845823,0.22516245
1623,0.23828074,0.22477955
1624,0.23810637,0.2243961
1625,0.23793165,0.22401206
1626,0.23775849,0.22362761
1627,0.23758793,0.22324288
1628,0.23739487,0.22285728
1629,0.2371951,0.22247127
1630,0.23697954,0.22208455
1631,0.236756,0.2216971
1632,0.2365208,0.22130881
1633,0.23626,0.2209198
1634,0.2359842,0.22052993
1635,0.23569629,0.22013907
1636,0.2353898,0.21974692
1637,0.2351134,0.2193539
1638,0.23484665,0.21895947
1639,0.23456992,0.21856374
1640,0.23428419,0.21816671
1641,0.2339848,0.21776825
