数据点索引,预测SOC,真实SOC
980,0.44066882,0.4601536
981,0.4409336,0.4604519
982,0.441173,0.46075034
983,0.44146663,0.46104863
984,0.4415955,0.46134707
985,0.4420662,0.46164533
986,0.44229048,0.46194345
987,0.44261184,0.4622417
988,0.44300753,0.46253994
989,0.44331723,0.46283802
990,0.4436942,0.4631361
991,0.44367608,0.4634342
992,0.44392282,0.46373242
993,0.4443205,0.46403065
994,0.4446149,0.4643287
995,0.44495547,0.46462673
996,0.445199,0.46492478
997,0.4455644,0.46522266
998,0.44583985,0.46552068
999,0.44631082,0.4658187
1000,0.44673783,0.46611658
1001,0.44720072,0.46641442
1002,0.44745442,0.46671242
1003,0.44770464,0.46701026
1004,0.44802892,0.4673081
1005,0.44842708,0.46760592
1006,0.44863802,0.4679039
1007,0.44889253,0.46820158
1008,0.4491885,0.4684992
1009,0.44935766,0.46879703
1010,0.44962487,0.46909466
1011,0.4501626,0.46939245
1012,0.45051295,0.46969005
1013,0.45087337,0.4699877
1014,0.45111623,0.4702853
1015,0.45155126,0.4705829
1016,0.451999,0.4708805
1017,0.45228782,0.47117794
1018,0.4526468,0.4714755
1019,0.453178,0.47177294
1020,0.45326677,0.47207037
1021,0.45351505,0.47236776
1022,0.45379007,0.47266516
1023,0.45412362,0.47296256
1024,0.45438555,0.47325996
1025,0.45455912,0.4735575
1026,0.45468563,0.47385472
1027,0.4550597,0.4741521
1028,0.45532888,0.47444913
1029,0.45546395,0.4747465
1030,0.45583588,0.47504368
1031,0.4562338,0.47534102
1032,0.45633274,0.4756384
1033,0.45668188,0.47593555
1034,0.45695725,0.47623256
1035,0.45742553,0.4765299
1036,0.4576975,0.47682706
1037,0.45788455,0.47712404
1038,0.45825753,0.4774212
1039,0.45844173,0.47771832
1040,0.45874688,0.4780153
1041,0.4590501,0.47831243
1042,0.45944393,0.47860938
1043,0.45989978,0.47890633
1044,0.4601906,0.47920346
1045,0.46047655,0.47950023
1046,0.46082824,0.47979715
1047,0.46112093,0.4800941
1048,0.46122354,0.48039103
1049,0.46177328,0.48068777
1050,0.46209925,0.4809847
1051,0.46247405,0.4812816
1052,0.46284992,0.48157835
1053,0.46303236,0.48187506
1054,0.4634449,0.4821718
1055,0.46371272,0.48246852
1056,0.46409574,0.4827654
1057,0.46443942,0.48306194
1058,0.4648673,0.48335865
1059,0.46504933,0.48365518
1060,0.46532756,0.48395172
1061,0.4656685,0.48424825
1062,0.4661274,0.48454493
1063,0.46660447,0.48484144
1064,0.46688217,0.48513794
1065,0.4672016,0.48543444
1066,0.46772096,0.48573095
1067,0.46786353,0.48602745
1068,0.46810296,0.48632374
1069,0.4683871,0.48662025
1070,0.4687838,0.48691672
1071,0.46899575,0.48721302
1072,0.4693018,0.48750916
1073,0.4695371,0.48780546
1074,0.4699973,0.48810172
1075,0.47020876,0.48839816
1076,0.47035074,0.48869446
1077,0.47081602,0.48899072
1078,0.47099474,0.489287
1079,0.47134668,0.48958308
1080,0.47167367,0.48987934
1081,0.47226948,0.49017558
1082,0.4726749,0.49047166
1083,0.47284076,0.49076772
1084,0.47326127,0.49106362
1085,0.47362715,0.49135986
1086,0.47384965,0.49165574
1087,0.47426656,0.49195194
1088,0.47467586,0.49224782
1089,0.47480074,0.49254388
1090,0.4750611,0.4928399
1091,0.47544703,0.49313593
1092,0.47575244,0.49343178
1093,0.4760291,0.4937278
1094,0.47628593,0.49402365
1095,0.4764674,0.49431932
1096,0.47696033,0.49461532
1097,0.47730407,0.49491113
1098,0.47759244,0.49520698
1099,0.47792026,0.49550262
1100,0.47820652,0.49579844
1101,0.4784815,0.49609426
1102,0.47888488,0.49638987
1103,0.47926196,0.4966855
1104,0.4795942,0.4969813
1105,0.47980297,0.49727693
1106,0.48007473,0.49757254
1107,0.48058277,0.49786815
1108,0.48088667,0.49816358
1109,0.48109838,0.4984592
1110,0.48135644,0.49875462
1111,0.4817624,0.4990502
1112,0.48213863,0.49934578
1113,0.4824168,0.49964118
1114,0.48286837,0.49993658
1115,0.4830562,0.500232
1116,0.48352996,0.5005274
1117,0.48373753,0.5008228
1118,0.4842298,0.501118
1119,0.48470396,0.50141335
1120,0.48509306,0.50170875
1121,0.48541954,0.5020041
1122,0.48549092,0.5022993
1123,0.4859262,0.50259465
1124,0.48624247,0.50289
1125,0.4864986,0.50318503
1126,0.48699605,0.5034804
1127,0.48720664,0.50377554
1128,0.4875775,0.5040707
1129,0.48794004,0.5043657
1130,0.48832455,0.50466084
1131,0.4888345,0.5049558
1132,0.48905957,0.50525093
1133,0.48932374,0.5055461
1134,0.48986644,0.5058411
1135,0.49012464,0.506136
1136,0.4904068,0.506431
1137,0.49048072,0.5067257
1138,0.49055082,0.50702083
1139,0.49087858,0.5073158
1140,0.49141878,0.50761074
1141,0.49158084,0.50790566
1142,0.49184698,0.5082004
1143,0.4921053,0.50849515
1144,0.49241108,0.5087899
1145,0.49277568,0.50908464
1146,0.49306914,0.50937957
1147,0.49326795,0.50967425
1148,0.49368328,0.509969
1149,0.49421576,0.51026356
1150,0.49469543,0.51055825
1151,0.49483103,0.5108528
1152,0.49552095,0.5111475
1153,0.49562985,0.511442
1154,0.49592316,0.5117366
1155,0.49629116,0.5120311
1156,0.49673185,0.5123256
1157,0.4969875,0.5126201
1158,0.4970155,0.5129146
1159,0.49731448,0.5132091
1160,0.4977002,0.51350343
1161,0.49802464,0.51379806
1162,0.4983694,0.51409256
1163,0.4986955,0.5143869
1164,0.49892882,0.51468134
1165,0.49932188,0.51497567
1166,0.4997059,0.5152701
1167,0.49992344,0.5155644
1168,0.50007915,0.51585865
1169,0.5005832,0.516153
1170,0.5009793,0.51644725
1171,0.5011567,0.5167415
1172,0.5014605,0.5170358
1173,0.5018214,0.51733
1174,0.50210476,0.51762396
1175,0.5025933,0.51791817
1176,0.5028083,0.51821226
1177,0.5032666,0.51850635
1178,0.5036208,0.5188004
1179,0.50403965,0.51909447
1180,0.5045742,0.5193885
1181,0.5049083,0.5196824
1182,0.5052699,0.51997644
1183,0.5054624,0.52027047
1184,0.50593626,0.5205643
1185,0.5061927,0.52085835
1186,0.50656813,0.5211522
1187,0.50702196,0.52144605
1188,0.5074337,0.5217399
1189,0.5077183,0.5220336
1190,0.5079525,0.5223276
1191,0.50849175,0.5226212
1192,0.50904113,0.5229149
1193,0.5093291,0.52320856
1194,0.5097543,0.52350235
1195,0.51007426,0.523796
1196,0.51039684,0.52408963
1197,0.51074624,0.5243833
1198,0.5111927,0.5246769
1199,0.5116631,0.5249707
1200,0.51180756,0.52526414
1201,0.512327,0.52555776
1202,0.51248723,0.5258512
1203,0.51271534,0.5261446
1204,0.51319134,0.52643824
1205,0.5134736,0.5267318
1206,0.5137806,0.5270252
1207,0.51389843,0.52731866
1208,0.51430494,0.52761203
1209,0.5147337,0.52790546
1210,0.51511663,0.52819884
1211,0.5155984,0.5284922
1212,0.5157273,0.5287856
1213,0.5160115,0.52907884
1214,0.5165062,0.5293722
1215,0.5167655,0.5296654
1216,0.51732963,0.5299586
1217,0.5175991,0.5302518
1218,0.51784956,0.530545
1219,0.5182893,0.5308382
1220,0.518685,0.53113115
1221,0.5190014,0.53142434
1222,0.51936114,0.53171736
1223,0.51976395,0.5320104
1224,0.5198319,0.53230333
1225,0.5202346,0.53259635
1226,0.52071583,0.5328893
1227,0.52098334,0.53318226
1228,0.5211272,0.5334752
1229,0.5213838,0.53376824
1230,0.5218023,0.5340612
1231,0.5221225,0.53435415
1232,0.5224624,0.53464705
1233,0.52276266,0.53494
1234,0.52306694,0.53523296
1235,0.5235877,0.53552574
1236,0.5242373,0.53581846
1237,0.52463204,0.53611124
1238,0.52505314,0.53640413
1239,0.52538466,0.53669673
1240,0.52582645,0.53698945
1241,0.52622646,0.53728205
1242,0.5263191,0.53757477
1243,0.5267886,0.5378673
1244,0.5270578,0.53816
1245,0.5274244,0.53845257
1246,0.527696,0.5387451
1247,0.5281426,0.5390375
1248,0.52840245,0.5393302
1249,0.528572,0.53962255
1250,0.528815,0.5399149
1251,0.52937067,0.54020745
1252,0.52985466,0.5404998
1253,0.5301119,0.5407921
1254,0.53056836,0.54108447
1255,0.53098685,0.54137695
1256,0.5314295,0.54166925
1257,0.53163147,0.5419616
1258,0.53182995,0.5422539
1259,0.53213143,0.5425462
1260,0.5327351,0.5428385
1261,0.5329128,0.5431308
1262,0.5333798,0.54342294
1263,0.53354996,0.54371524
1264,0.5339867,0.5440075
1265,0.53443396,0.5442996
1266,0.5349027,0.5445917
1267,0.5352991,0.5448838
1268,0.53561604,0.5451759
1269,0.53593886,0.545468
1270,0.53636754,0.5457599
1271,0.53670883,0.546052
1272,0.5369941,0.54634404
1273,0.5372042,0.546636
1274,0.53751427,0.54692805
1275,0.53790045,0.54721993
1276,0.5381543,0.5475118
1277,0.5384048,0.5478037
1278,0.53866726,0.54809576
1279,0.5391072,0.54838747
1280,0.53946954,0.5486793
1281,0.53972054,0.5489712
1282,0.5399837,0.549263
1283,0.54045963,0.5495549
1284,0.54071605,0.54984653
1285,0.54101014,0.5501384
1286,0.5415638,0.55043024
1287,0.5419393,0.5507219
1288,0.5423382,0.55101335
1289,0.54277706,0.55130506
1290,0.54316324,0.5515967
1291,0.54341745,0.5518883
1292,0.54389817,0.5521798
1293,0.5444125,0.5524713
1294,0.5446347,0.55276287
1295,0.54513574,0.55305433
1296,0.5455423,0.5533458
1297,0.5458517,0.5536372
1298,0.54625964,0.5539285
1299,0.54665637,0.55421996
1300,0.547012,0.55451137
1301,0.54722506,0.5548028
1302,0.54760957,0.55509406
1303,0.54795235,0.5553855
1304,0.5483536,0.5556767
1305,0.54886436,0.5559681
1306,0.54922813,0.55625933
1307,0.54933023,0.55655056
1308,0.5498498,0.5568416
1309,0.5500826,0.55713284
1310,0.5506434,0.5574239
1311,0.55089337,0.55771494
1312,0.55112016,0.55800617
1313,0.5515555,0.55829716
1314,0.5517634,0.5585884
1315,0.55212533,0.5588794
1316,0.55241144,0.5591704
1317,0.5526209,0.5594616
1318,0.5529459,0.5597526
1319,0.55336845,0.5600436
1320,0.553919,0.56033474
1321,0.55434704,0.56062573
1322,0.5546262,0.56091654
1323,0.55505335,0.56120735
1324,0.5555531,0.56149817
1325,0.55580413,0.561789
1326,0.55611646,0.5620797
1327,0.5566332,0.5623707
1328,0.5569937,0.56266135
1329,0.55720454,0.5629521
1330,0.55748653,0.56324273
1331,0.55789953,0.56353366
1332,0.55838597,0.5638241
1333,0.55867237,0.56411487
1334,0.55916536,0.56440544
1335,0.5595794,0.564696
1336,0.55978644,0.5649866
1337,0.55993336,0.56527734
1338,0.5604836,0.5655679
1339,0.56082326,0.5658585
1340,0.5611708,0.56614906
1341,0.5613417,0.56643945
1342,0.5615735,0.5667298
1343,0.5620736,0.56702036
1344,0.56243455,0.56731075
1345,0.56265205,0.5676011
1346,0.56318015,0.5678915
1347,0.56355333,0.5681818
1348,0.5637888,0.56847215
1349,0.56421775,0.56876236
1350,0.5645507,0.5690527
1351,0.5648422,0.56934285
1352,0.5654333,0.5696332
1353,0.565698,0.5699235
1354,0.56594604,0.57021385
1355,0.566435,0.570504
1356,0.5666407,0.5707941
1357,0.5670948,0.57108426
1358,0.56744725,0.5713744
1359,0.5676887,0.5716647
1360,0.56812143,0.5719548
1361,0.5683508,0.57224494
1362,0.5688554,0.57253486
1363,0.5693213,0.57282495
1364,0.56963193,0.57311493
1365,0.5700145,0.57340485
1366,0.5702466,0.57369494
1367,0.5705998,0.57398486
1368,0.57103676,0.5742746
1369,0.57138264,0.5745645
1370,0.5719004,0.57485443
1371,0.5720273,0.5751442
1372,0.57254785,0.5754341
1373,0.57307273,0.57572377
1374,0.57339036,0.5760135
1375,0.5736517,0.57630324
1376,0.5741378,0.5765929
1377,0.5744066,0.5768825
1378,0.57479393,0.57717216
1379,0.5750873,0.5774619
1380,0.575559,0.5777516
1381,0.5759187,0.5780411
1382,0.57601166,0.57833076
1383,0.57637286,0.57862025
1384,0.57660604,0.57890975
1385,0.57694614,0.57919925
1386,0.5774884,0.57948875
1387,0.5775444,0.57977825
1388,0.5781064,0.58006775
1389,0.57836545,0.5803572
1390,0.5787075,0.5806467
1391,0.57891047,0.58093613
1392,0.57922196,0.58122545
1393,0.5797304,0.5815149
1394,0.58009636,0.5818042
1395,0.58048135,0.58209366
1396,0.58090913,0.5823829
1397,0.5812379,0.5826722
1398,0.5816076,0.5829616
1399,0.5819266,0.5832505
1400,0.5823459,0.5835398
1401,0.5829185,0.58382905
1402,0.58322763,0.5841181
1403,0.58384496,0.5844072
1404,0.58424854,0.5846964
1405,0.5848055,0.5849855
1406,0.5852159,0.5852746
1407,0.58556175,0.5855636
1408,0.58591884,0.5858527
1409,0.5864205,0.5861415
1410,0.58687973,0.58643055
1411,0.5875232,0.58671945
1412,0.5879329,0.5870085
1413,0.5882238,0.5872973
1414,0.58853793,0.58758616
1415,0.58868134,0.5878752
1416,0.5889412,0.58816385
1417,0.5894505,0.5884526
1418,0.58966,0.58874136
1419,0.58999014,0.5890302
1420,0.5900135,0.5893189
1421,0.59035045,0.58960754
1422,0.5907298,0.5898963
1423,0.5911882,0.59018517
1424,0.59161353,0.5904738
1425,0.59186506,0.5907624
1426,0.59206486,0.5908008
1427,0.60382855,0.591031
1428,0.5999813,0.59126514
1429,0.5980011,0.5915018
1430,0.5969609,0.5917396
1431,0.5963489,0.5919783
1432,0.59667695,0.5922171
1433,0.5969931,0.59245586
1434,0.5972235,0.5926944
1435,0.59760606,0.5929328
1436,0.59798014,0.59317094
1437,0.598325,0.59340906
1438,0.59883696,0.5936468
1439,0.5992134,0.5938842
1440,0.5997499,0.59412134
1441,0.6001384,0.5943583
1442,0.60060084,0.5945951
1443,0.6010055,0.5948317
1444,0.6012843,0.5950678
1445,0.6016168,0.59530365
1446,0.60186714,0.59553945
1447,0.6020291,0.5957749
1448,0.60239005,0.5960102
1449,0.6026908,0.5962455
1450,0.60299057,0.5964805
1451,0.6032553,0.5967153
1452,0.6036191,0.59694993
1453,0.6039621,0.59718424
1454,0.6045346,0.59741825
1455,0.60496235,0.5976521
1456,0.60521704,0.5978856
1457,0.6054454,0.59811896
1458,0.6057517,0.59835213
1459,0.6058659,0.5985853
1460,0.6060801,0.5988185
1461,0.6064538,0.5990513
1462,0.60667,0.5992841
1463,0.6068996,0.59951663
1464,0.6071845,0.59974915
1465,0.6077157,0.5999813
1466,0.6079962,0.60021317
1467,0.60826534,0.60044503
1468,0.60839355,0.6006766
1469,0.60878575,0.6009079
1470,0.60914135,0.6011391
1471,0.6093661,0.60137033
1472,0.6094879,0.6016012
1473,0.6097866,0.60183203
1474,0.6100403,0.60206276
1475,0.6103894,0.60229313
1476,0.6107427,0.6025235
1477,0.6110873,0.6027535
1478,0.6112857,0.6029834
1479,0.61164826,0.60321295
1480,0.6121266,0.6034424
1481,0.6124712,0.60367143
1482,0.61269027,0.6039003
1483,0.6131238,0.6041289
1484,0.6136502,0.6043573
1485,0.6138625,0.6045854
1486,0.6142571,0.6048133
1487,0.61460495,0.6050409
1488,0.61501724,0.6052683
1489,0.61551166,0.6054954
1490,0.61593163,0.6057222
1491,0.6162121,0.6059488
1492,0.616534,0.60617524
1493,0.6170459,0.6064012
1494,0.61737514,0.606627
1495,0.6179882,0.6068525
1496,0.6183099,0.6070776
1497,0.6186479,0.6073026
1498,0.6190131,0.6075274
1499,0.6194229,0.6077519
1500,0.6196642,0.6079764
1501,0.6200353,0.60820067
1502,0.6202282,0.60842454
1503,0.6204883,0.60864854
1504,0.62087333,0.60887206
1505,0.62121093,0.6090957
1506,0.6216946,0.60931885
1507,0.62195784,0.609542
1508,0.6221849,0.6097649
1509,0.6224922,0.60998774
1510,0.6228074,0.61021024
1511,0.62308174,0.6104326
1512,0.62350416,0.61065465
1513,0.62380385,0.6108765
1514,0.624129,0.6110982
1515,0.6244375,0.6113197
1516,0.624847,0.6115408
1517,0.62523866,0.6117618
1518,0.6256863,0.6119825
1519,0.6258429,0.61220294
1520,0.6260539,0.6124233
1521,0.62650895,0.61264354
1522,0.62688565,0.6128634
1523,0.6272477,0.6130829
1524,0.6274217,0.6133024
1525,0.6279237,0.6135217
1526,0.62813103,0.6137406
1527,0.6284699,0.61395955
1528,0.6288238,0.6141781
1529,0.6292588,0.6143964
1530,0.6296123,0.6146145
1531,0.62990665,0.6148324
1532,0.63028955,0.6150502
1533,0.6303818,0.6152678
1534,0.63063765,0.61548525
1535,0.63096356,0.61570257
1536,0.63116246,0.61591965
1537,0.63142043,0.6161366
1538,0.6316311,0.6163533
1539,0.63202333,0.61657006
1540,0.6323832,0.6167865
1541,0.63260716,0.6170026
1542,0.63292277,0.61721873
1543,0.6333502,0.61743456
1544,0.6335647,0.6176502
1545,0.6337578,0.6178657
1546,0.63420415,0.61808085
1547,0.6345769,0.618296
1548,0.63491786,0.61851066
1549,0.635314,0.6187253
1550,0.63548076,0.6189395
1551,0.6357671,0.6191537
1552,0.63602006,0.61936784
1553,0.6362344,0.6195817
1554,0.63645756,0.61979556
1555,0.636733,0.62000906
1556,0.6370968,0.6202224
1557,0.63749254,0.6204356
1558,0.6377505,0.62064844
1559,0.6382124,0.6208612
1560,0.63858,0.62107354
1561,0.6388308,0.62128556
1562,0.63916624,0.62149733
1563,0.6395028,0.62170917
1564,0.6398093,0.62192076
1565,0.6400416,0.622132
1566,0.64046204,0.6223432
1567,0.64046645,0.62255424
1568,0.6407651,0.6227652
1569,0.64102954,0.6229759
1570,0.64120305,0.62318647
1571,0.64151335,0.62339705
1572,0.6418325,0.6236073
1573,0.64191234,0.6238174
1574,0.6422555,0.6240275
1575,0.64253783,0.62423736
1576,0.6426623,0.6244471
1577,0.642925,0.62465674
1578,0.6430974,0.6248661
1579,0.6434169,0.6251381
1580,0.6437147,0.6254099
1581,0.6440562,0.6256813
1582,0.64429694,0.6259527
1583,0.64460635,0.6262237
1584,0.6448234,0.62649447
1585,0.6451242,0.6267651
1586,0.64532024,0.62703544
1587,0.6453893,0.6273058
1588,0.64557767,0.627576
1589,0.64589536,0.62784624
1590,0.6461369,0.628116
1591,0.64645016,0.62838584
1592,0.6466877,0.6286552
1593,0.6470164,0.6289246
1594,0.64721876,0.6291936
1595,0.6473625,0.6294622
1596,0.64749795,0.62973076
1597,0.64797103,0.62999916
1598,0.64814305,0.6302674
1599,0.648381,0.63053536
1600,0.648652,0.63080317
1601,0.64876556,0.63107073
1602,0.6490774,0.6313381
1603,0.6494058,0.6316053
1604,0.64961207,0.63187253
1605,0.64980483,0.6321393
1606,0.6499518,0.63240594
1607,0.6501042,0.6326725
1608,0.65045524,0.6329389
1609,0.6507386,0.6332049
1610,0.650965,0.63347065
1611,0.6512351,0.6337365
1612,0.65158474,0.63400185
1613,0.65167254,0.6342673
1614,0.65187246,0.63453245
1615,0.6522166,0.6347973
1616,0.65265405,0.63506186
1617,0.6527553,0.6353262
1618,0.65308595,0.6355902
1619,0.6532736,0.63585395
1620,0.6535207,0.6361175
1621,0.6538243,0.63638115
1622,0.6541601,0.6366445
1623,0.6543975,0.63690746
1624,0.6545998,0.63717026
1625,0.6547191,0.63743305
1626,0.6550373,0.6376954
1627,0.65545034,0.6379576
1628,0.6558726,0.63821954
1629,0.65602946,0.6384813
1630,0.65616727,0.63874286
1631,0.65635026,0.63900447
1632,0.656603,0.6392656
1633,0.65675247,0.63952655
1634,0.65692794,0.63978773
1635,0.6572673,0.6400483
1636,0.6574688,0.64030886
1637,0.6577971,0.64056927
1638,0.657977,0.64082944
1639,0.6580236,0.6410894
1640,0.65842885,0.6413494
1641,0.65864956,0.64160895
1642,0.6588074,0.6418683
1643,0.65918195,0.6421277
1644,0.65948987,0.6423866
1645,0.65970516,0.6426456
1646,0.659809,0.64290416
1647,0.6600042,0.6431625
1648,0.6602887,0.6434209
1649,0.6603514,0.643679
1650,0.6605901,0.643937
1651,0.6608506,0.64419454
1652,0.66108525,0.64445233
1653,0.6613957,0.64470947
1654,0.6616319,0.64496666
1655,0.6618871,0.6452234
1656,0.6621963,0.64548016
1657,0.6626221,0.6457363
1658,0.66287816,0.6459924
1659,0.6631964,0.6462479
1660,0.6634532,0.6465035
1661,0.66380036,0.6467588
1662,0.66390187,0.64701396
1663,0.6643363,0.64726865
1664,0.6645036,0.6475234
1665,0.6647032,0.6477777
1666,0.66517776,0.64803183
1667,0.66552466,0.64828575
1668,0.6657201,0.6485394
1669,0.665879,0.64879274
1670,0.6662204,0.6490456
1671,0.6665521,0.6492985
1672,0.6669206,0.6495512
1673,0.6671431,0.64980346
1674,0.6673076,0.6500555
1675,0.667752,0.6503074
1676,0.6679916,0.6505589
1677,0.66817206,0.65081036
1678,0.6683085,0.65106165
1679,0.66857564,0.65131295
1680,0.6687385,0.651564
1681,0.6689137,0.65181464
1682,0.6691832,0.6520656
1683,0.66941214,0.65231603
1684,0.66946375,0.6525665
1685,0.66976714,0.6528168
1686,0.66996586,0.6530669
1687,0.6701234,0.65331674
1688,0.67038333,0.6535666
1689,0.6705861,0.6538161
1690,0.6708495,0.65406555
1691,0.67092896,0.6543148
1692,0.67128265,0.6545637
1693,0.67150474,0.6548126
1694,0.67173743,0.655061
1695,0.6721694,0.65530926
1696,0.67233837,0.65555733
1697,0.67267835,0.655805
1698,0.67292655,0.6560524
1699,0.6731745,0.65629965
1700,0.67352104,0.6565467
1701,0.67367923,0.65679353
1702,0.67408484,0.65703994
1703,0.67419803,0.6572864
1704,0.6742816,0.65753263
1705,0.6745901,0.6577786
1706,0.67486674,0.65802425
1707,0.6750896,0.6582699
1708,0.6753682,0.6585153
1709,0.6756527,0.6587605
1710,0.67589056,0.6590055
1711,0.67619336,0.6592501
1712,0.6765929,0.6594945
1713,0.6768216,0.6597385
1714,0.67693466,0.65998226
1715,0.67726326,0.66022605
1716,0.67756915,0.66046965
1717,0.6777406,0.660713
1718,0.6779773,0.6609558
1719,0.6781274,0.66119874
1720,0.6784301,0.66144156
1721,0.67869115,0.6616841
1722,0.67888755,0.6619265
1723,0.6791544,0.66216844
1724,0.6793802,0.6624104
1725,0.67956984,0.6626517
1726,0.6799651,0.6628931
1727,0.6801339,0.6631342
1728,0.68042344,0.6633752
1729,0.680563,0.66361594
1730,0.68072987,0.6638567
1731,0.6809908,0.664097
1732,0.68134046,0.66433734
1733,0.681484,0.6645775
1734,0.6818478,0.6648172
1735,0.6819656,0.6650565
1736,0.6821873,0.6652961
1737,0.6823932,0.665535
1738,0.6827513,0.6657741
1739,0.68300056,0.6660128
1740,0.68314135,0.6662513
1741,0.68338823,0.6664894
1742,0.6836113,0.6667275
1743,0.68388164,0.6669654
1744,0.684049,0.66720307
1745,0.6843275,0.6674406
1746,0.68437564,0.6676779
1747,0.68469834,0.667915
1748,0.68482494,0.66815203
1749,0.68505853,0.66838896
1750,0.68521047,0.66862565
1751,0.68536365,0.6688621
1752,0.6855302,0.6690984
1753,0.68583465,0.6693347
1754,0.68604106,0.66957074
1755,0.6863706,0.6698064
1756,0.6865535,0.6700419
1757,0.6868564,0.6702772
1758,0.6869363,0.6705122
1759,0.68721145,0.6707471
1760,0.6874512,0.6709817
1761,0.6876907,0.6712162
1762,0.6880505,0.67145044
1763,0.6882777,0.67168444
1764,0.68845415,0.67191833
1765,0.6886006,0.6721519
1766,0.6888887,0.6723854
1767,0.6890464,0.6726184
1768,0.6892405,0.67285144
1769,0.6895059,0.67308426
1770,0.68981224,0.67331666
1771,0.6899722,0.6735493
1772,0.6901083,0.6737813
1773,0.69035715,0.6740135
1774,0.6904161,0.6742453
1775,0.6907081,0.6744771
1776,0.69085735,0.6747087
1777,0.69095165,0.67494035
1778,0.6912007,0.67517173
1779,0.6913091,0.67540294
1780,0.6915521,0.6756339
1781,0.6917075,0.67586476
1782,0.6919397,0.67609555
1783,0.69210184,0.67632616
1784,0.69222695,0.67655677
1785,0.69244504,0.67678696
1786,0.6926292,0.67701715
1787,0.6928199,0.6772469
1788,0.69291836,0.6774767
1789,0.6932472,0.6777061
1790,0.6934706,0.67793524
1791,0.6937024,0.67816424
1792,0.6941296,0.67839277
1793,0.6944496,0.6786211
1794,0.694641,0.6788493
1795,0.6948193,0.679077
1796,0.6949997,0.6793048
1797,0.69524324,0.6795323
1798,0.6954182,0.6797596
1799,0.6956225,0.67998695
1800,0.69590735,0.68021387
1801,0.6960166,0.6804406
1802,0.6962348,0.68066734
1803,0.69653714,0.68089366
1804,0.69679976,0.68111974
1805,0.69706994,0.6813454
1806,0.6974137,0.6815709
1807,0.6977301,0.6817962
1808,0.6979499,0.68202126
1809,0.6981647,0.68224615
1810,0.6983167,0.6824708
1811,0.69841874,0.6826955
1812,0.69847655,0.68291974
1813,0.69864637,0.6831442
1814,0.6987553,0.68336827
1815,0.6989721,0.68359256
1816,0.6991159,0.6838167
1817,0.69922817,0.68404055
1818,0.69933087,0.6842642
1819,0.69960505,0.6844879
1820,0.69986,0.6847111
1821,0.700117,0.6849344
1822,0.7002854,0.6851574
1823,0.7004367,0.6853803
1824,0.7005766,0.68560296
1825,0.70069563,0.6858254
1826,0.700923,0.6860476
1827,0.70110554,0.68626946
1828,0.7013283,0.6864915
1829,0.7016498,0.6867131
1830,0.7018056,0.68693453
1831,0.70198774,0.68715596
1832,0.7021734,0.687377
1833,0.7023673,0.687598
1834,0.7024812,0.6878186
1835,0.7026867,0.68803924
1836,0.7029203,0.6882594
1837,0.70310587,0.6884796
1838,0.7034347,0.6886994
1839,0.7037223,0.688919
1840,0.70376194,0.68913835
1841,0.7039649,0.6893575
1842,0.7042119,0.6895767
1843,0.7044097,0.6897955
1844,0.7045523,0.690014
1845,0.70467865,0.6902326
1846,0.7048728,0.69045097
1847,0.70496505,0.6906693
1848,0.70509654,0.69088745
1849,0.7053261,0.6911054
1850,0.705502,0.69132316
1851,0.70579875,0.6915407
1852,0.70589375,0.69175804
1853,0.7060926,0.6919756
1854,0.7061989,0.69219273
1855,0.70644385,0.6924097
1856,0.70676476,0.6926264
1857,0.706889,0.6928427
1858,0.7071122,0.693059
1859,0.70729077,0.69327515
1860,0.7075543,0.69349086
1861,0.70781606,0.6937066
1862,0.70796067,0.69392186
1863,0.70802164,0.69413716
1864,0.70826685,0.6943522
1865,0.7084943,0.6945671
1866,0.7087062,0.69478154
1867,0.70890236,0.69499606
1868,0.7090293,0.6952101
1869,0.709144,0.69542414
1870,0.7093869,0.69563824
1871,0.7096362,0.69585186
1872,0.71001434,0.6960653
1873,0.71011233,0.6962786
1874,0.7102134,0.6964916
1875,0.71058464,0.69670445
1876,0.71083635,0.6969168
1877,0.7110187,0.6971291
1878,0.7112082,0.697341
1879,0.7112712,0.69755304
1880,0.71141833,0.6977649
1881,0.71163774,0.69797647
1882,0.7118487,0.6981878
1883,0.711993,0.69839925
1884,0.7122381,0.6986104
1885,0.7123641,0.6988214
1886,0.7126386,0.699032
1887,0.7128739,0.6992426
1888,0.7131114,0.69945294
1889,0.713146,0.6996631
1890,0.7133512,0.6998731
1891,0.7136305,0.7000826
1892,0.71383905,0.70029193
1893,0.7140203,0.70050126
1894,0.71419996,0.7007104
1895,0.71435535,0.70091957
1896,0.71436775,0.7011283
1897,0.71463126,0.70133704
1898,0.7147444,0.70154554
1899,0.71478224,0.7017541
1900,0.7148562,0.7019626
1901,0.7150485,0.7021709
1902,0.71507835,0.7023793
1903,0.71542203,0.70258737
1904,0.7154917,0.7027953
1905,0.7156765,0.70300305
1906,0.7158521,0.70321053
1907,0.71601105,0.70341784
1908,0.71629506,0.7036247
1909,0.7165095,0.7038316
1910,0.71671426,0.7040383
1911,0.71694523,0.7042448
1912,0.7169484,0.7044511
1913,0.7170217,0.70465714
1914,0.717265,0.704863
1915,0.71751827,0.70506865
1916,0.71777403,0.7052741
1917,0.7179563,0.70547956
1918,0.71806335,0.7056846
