Date_Time,Cycle_Index,Current(A),Voltage(V),Power(W),Ture_SOC,SOC_Cell
2023/7/7 11:13,9,92.73383,53.91391,4999.64336,0.100879826,0.097560249
2023/7/7 11:13,9,92.19614,54.22501,4999.33661,0.101106726,0.097627117
2023/7/7 11:13,9,91.87723,54.41593,4999.58492,0.101332624,0.097520149
2023/7/7 11:13,9,91.66696,54.5354,4999.09433,0.101557928,0.097159902
2023/7/7 11:14,9,91.53879,54.61299,4999.20702,0.101782833,0.096747751
2023/7/7 11:14,9,91.46066,54.6589,4999.13907,0.102007497,0.096535639
2023/7/7 11:14,9,91.41284,54.68987,4999.35634,0.102232044,0.097080009
2023/7/7 11:14,9,91.38403,54.70562,4999.22002,0.10245651,0.096548884
2023/7/7 11:14,9,91.36484,54.71408,4998.94316,0.102680824,0.096020356
2023/7/7 11:14,9,91.35709,54.72178,4999.22258,0.10290518,0.095835983
2023/7/7 11:14,9,91.34393,54.73088,4999.33367,0.10312949,0.096020356
2023/7/7 11:14,9,91.32883,54.73864,4999.21595,0.103353772,0.096907108
2023/7/7 11:14,9,91.31491,54.74891,4999.39179,0.103578097,0.097293188
2023/7/7 11:14,9,91.30389,54.75474,4999.32076,0.103802305,0.097213197
2023/7/7 11:14,9,91.29169,54.76285,4999.39313,0.104026555,0.097413285
2023/7/7 11:14,9,91.27094,54.76997,4998.90665,0.104250742,0.097640495
2023/7/7 11:15,9,91.25513,54.78082,4999.03085,0.104474918,0.097774369
2023/7/7 11:15,9,91.23645,54.79184,4999.01297,0.104699048,0.09840577
2023/7/7 11:15,9,91.22324,54.80187,4999.20414,0.104923097,0.098621542
2023/7/7 11:15,9,91.20807,54.80998,4999.11249,0.105147117,0.098513603
2023/7/7 11:15,9,91.19824,54.81664,4999.18109,0.105371109,0.098621542
2023/7/7 11:15,9,91.18262,54.82649,4999.223,0.105595162,0.098810689
2023/7/7 11:15,9,91.17004,54.83495,4999.30458,0.105819044,0.099000158
2023/7/7 11:15,9,91.15137,54.84563,4999.25431,0.106042898,0.099393659
2023/7/7 11:15,9,91.13675,54.85397,4999.21255,0.106266901,0.099516063
2023/7/7 11:15,9,91.12613,54.85863,4999.05465,0.106490787,0.099843128
2023/7/7 11:15,9,91.11197,54.86662,4999.00584,0.10671461,0.099925044
2023/7/7 11:15,9,91.09573,54.87654,4999.01847,0.106938422,0.100390362
2023/7/7 11:16,9,91.08069,54.88774,4999.21323,0.10716224,0.100885148
2023/7/7 11:16,9,91.06244,54.89935,4999.26877,0.107386013,0.101243839
2023/7/7 11:16,9,91.04462,54.90921,4999.18816,0.107609758,0.101395933
2023/7/7 11:16,9,91.03171,54.91568,4999.06826,0.107833439,0.101437449
2023/7/7 11:16,9,91.01587,54.92455,4999.0057,0.108057109,0.101354433
2023/7/7 11:16,9,90.99988,54.93476,4999.05657,0.108280822,0.101853433
2023/7/7 11:16,9,90.98169,54.94403,4998.9007,0.108504347,0.102606017
2023/7/7 11:16,9,90.96924,54.95518,4999.23096,0.108727914,0.102857971
2023/7/7 11:16,9,90.9552,54.96451,4999.308,0.1089514,0.102914035
2023/7/7 11:16,9,90.93774,54.97174,4999.0058,0.109174893,0.103250987
2023/7/7 11:16,9,90.92682,54.98014,4999.16929,0.109398446,0.102871984
2023/7/7 11:16,9,90.91013,54.98948,4999.10078,0.109621936,0.103279111
2023/7/7 11:17,9,90.89194,54.99986,4999.04398,0.109845433,0.103927822
2023/7/7 11:17,9,90.88626,55.00598,4999.2878,0.110068795,0.103970254
2023/7/7 11:17,9,90.86514,55.01205,4998.67762,0.110292217,0.103814745
2023/7/7 11:17,9,90.85782,55.01998,4998.99544,0.110515558,0.104310263
2023/7/7 11:17,9,90.84787,55.02821,4999.19567,0.110738852,0.104750895
2023/7/7 11:17,9,90.83322,55.03678,4999.16795,0.110962189,0.105150297
2023/7/7 11:17,9,90.82095,55.04379,4999.1293,0.111185392,0.105178877
2023/7/7 11:17,9,90.85092,55.05247,5001.56755,0.111408637,0.10522176
2023/7/7 11:17,9,90.83655,55.05708,5001.1952,0.111631712,0.105136009
2023/7/7 11:17,9,90.7713,55.06449,4998.27534,0.111854829,0.105680138
2023/7/7 11:17,9,90.77808,55.07546,4999.64451,0.112077794,0.10593875
2023/7/7 11:17,9,90.80862,55.08281,5001.99396,0.112300801,0.106111467
2023/7/7 11:18,9,90.78723,55.0873,5001.22338,0.112523833,0.106313284
2023/7/7 11:18,9,90.71844,55.09372,4998.01633,0.112746784,0.106371008
2023/7/7 11:18,9,90.74072,55.09985,4999.80006,0.112969795,0.106371008
2023/7/7 11:18,9,90.74487,55.10597,5000.58408,0.113192742,0.106645575
2023/7/7 11:18,9,90.71573,55.10993,4999.33753,0.113415714,0.106660043
2023/7/7 11:18,9,90.68924,55.1181,4998.6186,0.113638551,0.106891769
2023/7/7 11:18,9,90.73434,55.1251,5001.73957,0.113861466,0.107327449
2023/7/7 11:18,9,90.72742,55.12994,5001.79722,0.114084334,0.107196581
2023/7/7 11:18,9,90.66266,55.13367,4998.56518,0.114307175,0.107109414
2023/7/7 11:18,9,90.69293,55.14301,5001.08115,0.114530004,0.107779292
2023/7/7 11:18,9,90.65771,55.15258,5000.0066,0.114752717,0.108335445
2023/7/7 11:18,9,90.66147,55.15567,5000.49412,0.114975614,0.108188845
2023/7/7 11:19,9,90.61447,55.15969,4998.26607,0.115198359,0.108452851
2023/7/7 11:19,9,90.65677,55.16868,5001.41433,0.115421216,0.108423489
2023/7/7 11:19,9,90.60062,55.17474,4998.86565,0.115643904,0.108953073
2023/7/7 11:19,9,90.62604,55.18764,5001.43727,0.115866545,0.109603424
2023/7/7 11:19,9,90.59576,55.19312,5000.26265,0.116089158,0.10964789
2023/7/7 11:19,9,90.57526,55.19802,4999.57501,0.116311867,0.109455319
2023/7/7 11:19,9,90.57407,55.20718,5000.33899,0.116534601,0.109499732
2023/7/7 11:19,9,90.56097,55.21394,5000.22796,0.116757146,0.110152942
2023/7/7 11:19,9,90.57455,55.221,5001.61723,0.116979752,0.110689925
2023/7/7 11:19,9,90.56418,55.22812,5001.6894,0.117202293,0.110809565
2023/7/7 11:19,9,90.50641,55.23337,4998.97403,0.117424824,0.110764687
2023/7/7 11:19,9,90.54233,55.2374,5001.3229,0.117647362,0.110660032
2023/7/7 11:20,9,90.4736,55.23938,4997.70557,0.117869819,0.111019208
2023/7/7 11:20,9,90.51151,55.24976,5000.7392,0.118092371,0.111139159
2023/7/7 11:20,9,90.4747,55.25658,4999.3225,0.118314895,0.111831084
2023/7/7 11:20,9,90.50949,55.26131,5001.67298,0.118537354,0.112027309
2023/7/7 11:20,9,90.4621,55.26633,4999.50827,0.118759892,0.1119669
2023/7/7 11:20,9,90.43207,55.27053,4998.22844,0.118982383,0.11210286
2023/7/7 11:20,9,90.41855,55.27683,4998.05082,0.119204811,0.112117976
2023/7/7 11:20,9,90.43478,55.28313,4999.5177,0.119427245,0.112299502
2023/7/7 11:20,9,90.40485,55.28546,4998.07372,0.119649669,0.112299502
2023/7/7 11:20,9,90.45435,55.29258,5001.45438,0.119872171,0.112602616
2023/7/7 11:20,9,90.40326,55.29649,4998.98296,0.120094556,0.112724062
2023/7/7 11:20,9,90.43106,55.30389,5001.18939,0.120316983,0.11295208
2023/7/7 11:21,9,90.41666,55.30874,5000.83154,0.120539328,0.113012953
2023/7/7 11:21,9,90.40207,55.31387,5000.48835,0.120761734,0.113165261
2023/7/7 11:21,9,90.38873,55.31778,5000.10388,0.120984093,0.113226234
2023/7/7 11:21,9,90.38449,55.3214,5000.19653,0.121206424,0.113333006
2023/7/7 11:21,9,90.35739,55.3242,4998.95032,0.121428762,0.113653849
2023/7/7 11:21,9,90.39639,55.32957,5001.59339,0.121651054,0.113883506
2023/7/7 11:21,9,90.39563,55.33668,5002.19405,0.121873388,0.1142518
2023/7/7 11:21,9,90.38275,55.33878,5001.67112,0.122095676,0.114775326
2023/7/7 11:21,9,90.36996,55.34485,5001.51188,0.122317918,0.11485249
2023/7/7 11:21,9,90.35437,55.34706,5000.84874,0.122540202,0.114682787
2023/7/7 11:21,9,90.29935,55.35085,4998.14578,0.12276244,0.114914255
2023/7/7 11:21,9,90.29816,55.35838,4998.75985,0.122984614,0.11520803
2023/7/7 11:22,9,90.34265,55.36579,5001.89219,0.123206937,0.115673217
2023/7/7 11:22,9,90.31894,55.36882,5000.85313,0.123429231,0.115471436
2023/7/7 11:22,9,90.26794,55.37273,4998.38227,0.123651444,0.115673217
2023/7/7 11:22,9,90.29633,55.37682,5000.32361,0.123873664,0.115719825
2023/7/7 11:22,9,90.25449,55.38142,4998.42182,0.12409589,0.115906422
2023/7/7 11:22,9,90.29916,55.38773,5001.46549,0.124318106,0.116280399
2023/7/7 11:22,9,90.30402,55.39134,5002.06068,0.124540205,0.11634283
2023/7/7 11:22,9,90.24466,55.39455,4999.06233,0.124762417,0.116765004
2023/7/7 11:22,9,90.22369,55.40067,4998.45288,0.124984583,0.116765004
2023/7/7 11:22,9,90.24335,55.40598,5000.02125,0.125206614,0.117015807
2023/7/7 11:22,9,90.25977,55.41088,5001.37328,0.125428723,0.117047191
2023/7/7 11:22,9,90.24164,55.41327,5000.58436,0.125650874,0.117267078
2023/7/7 11:23,9,90.19803,55.41887,4998.6729,0.125872962,0.117267078
2023/7/7 11:23,9,90.18097,55.42459,4998.24329,0.126095038,0.117550317
2023/7/7 11:23,9,90.18091,55.42838,4998.58175,0.126317069,0.117818365
2023/7/7 11:23,9,90.21307,55.4348,5000.94349,0.126539142,0.117944688
2023/7/7 11:23,9,90.1908,55.43696,4999.90377,0.126761133,0.118039507
2023/7/7 11:23,9,90.15976,55.4411,4998.55627,0.126983113,0.118340204
2023/7/7 11:23,9,90.18268,55.44915,5000.55295,0.127205118,0.118736868
2023/7/7 11:23,9,90.19778,55.45387,5001.81597,0.127427076,0.119039102
2023/7/7 11:23,9,90.18036,55.45726,5001.15567,0.12764906,0.119262226
2023/7/7 11:23,9,90.13611,55.4621,4999.13795,0.127871086,0.119118748
2023/7/7 11:23,9,90.11401,55.4688,4998.516,0.128093065,0.119821619
2023/7/7 11:23,9,90.10413,55.47616,4998.63113,0.128315105,0.120190453
2023/7/7 11:24,9,90.12546,55.48117,5000.26597,0.128537045,0.120351121
2023/7/7 11:24,9,90.11349,55.48106,4999.59195,0.128758993,0.119773582
2023/7/7 11:24,9,90.08469,55.48829,4998.6454,0.128980876,0.120270764
2023/7/7 11:24,9,90.08539,55.49477,4999.268,0.129202766,0.120801978
2023/7/7 11:24,9,90.10867,55.49757,5000.81222,0.129424734,0.120705243
2023/7/7 11:24,9,90.05518,55.49867,4997.94272,0.129646603,0.120866505
2023/7/7 11:24,9,90.08701,55.50468,5000.25066,0.129868443,0.120963351
2023/7/7 11:24,9,90.05341,55.50795,4998.68018,0.130090308,0.121367598
2023/7/7 11:24,9,90.09299,55.51064,5001.11953,0.130312108,0.12112491
2023/7/7 11:24,9,90.08826,55.51262,5001.03534,0.130533898,0.12089878
2023/7/7 11:24,9,90.06003,55.51366,4999.56189,0.130755748,0.120947206
2023/7/7 11:24,9,90.03558,55.51862,4998.65115,0.130977588,0.121351406
2023/7/7 11:25,9,90.04913,55.52242,4999.74562,0.131199469,0.122147015
2023/7/7 11:25,9,90.07663,55.52335,5001.35625,0.131421323,0.122049353
2023/7/7 11:25,9,90.02444,55.52592,4998.68985,0.13164313,0.122147015
2023/7/7 11:25,9,90.01596,55.53368,4998.91752,0.131864926,0.122440406
2023/7/7 11:25,9,90.01892,55.54067,4999.71113,0.132086711,0.122505686
2023/7/7 11:25,9,90.04706,55.54307,5001.49016,0.13230845,0.122865262
2023/7/7 11:25,9,89.99948,55.54768,4999.26232,0.132530214,0.123094556
2023/7/7 11:25,9,90.00269,55.55444,5000.04904,0.132752038,0.123291386
2023/7/7 11:25,9,90.00833,55.55876,5000.7512,0.132973833,0.12363649
2023/7/7 11:25,9,89.99948,55.55923,5000.30181,0.133195529,0.123029006
2023/7/7 11:25,9,89.96057,55.56104,4998.30283,0.133417267,0.123324218
2023/7/7 11:25,9,89.95328,55.56593,4998.33766,0.133638941,0.123537804
2023/7/7 11:26,9,89.95273,55.56944,4998.62283,0.133860764,0.124213506
2023/7/7 11:26,9,89.9509,55.57118,4998.67766,0.134082488,0.124114425
2023/7/7 11:26,9,89.99985,55.57561,5001.79656,0.134304201,0.124246548
2023/7/7 11:26,9,89.97379,55.58104,5000.83682,0.134525938,0.124544266
2023/7/7 11:26,9,89.92697,55.58512,4998.60142,0.13474754,0.125141538
2023/7/7 11:26,9,89.97864,55.58961,5001.87751,0.134969203,0.124991991
2023/7/7 11:26,9,89.91022,55.59189,4998.27906,0.135190997,0.125108292
2023/7/7 11:26,9,89.96484,55.59837,5001.89846,0.135412602,0.124958779
2023/7/7 11:26,9,89.94025,55.60326,5000.97111,0.135634356,0.125741263
2023/7/7 11:26,9,89.93869,55.60811,5001.32057,0.135855993,0.125958435
2023/7/7 11:26,9,89.89627,55.60869,4999.01381,0.136077655,0.125858162
2023/7/7 11:26,9,89.91968,55.61435,5000.82456,0.136299271,0.125975153
2023/7/7 11:27,9,89.92117,55.61913,5001.33724,0.136520875,0.12619267
2023/7/7 11:27,9,89.87512,55.62334,4999.15436,0.136742398,0.126561508
2023/7/7 11:27,9,89.87424,55.62217,4999.00026,0.136964052,0.126561508
2023/7/7 11:27,9,89.87021,55.62561,4999.08525,0.137185588,0.126444051
2023/7/7 11:27,9,89.9079,55.63232,5001.78506,0.137407274,0.126729466
2023/7/7 11:27,9,89.87436,55.63203,4999.89309,0.137628895,0.127268213
2023/7/7 11:27,9,89.83945,55.63763,4998.45408,0.137850541,0.127200762
2023/7/7 11:27,9,89.87039,55.63943,5000.33727,0.138072123,0.127234484
2023/7/7 11:27,9,89.88193,55.64014,5001.04317,0.138293623,0.127150195
2023/7/7 11:27,9,89.83673,55.64323,4998.80583,0.13851529,0.127065954
2023/7/7 11:27,9,89.81961,55.6479,4998.27268,0.13873684,0.127961339
2023/7/7 11:27,9,89.87292,55.65192,5001.60055,0.138958414,0.127605922
2023/7/7 11:28,9,89.82062,55.65233,4998.72679,0.139179995,0.127893576
2023/7/7 11:28,9,89.87216,55.65466,5001.80451,0.139401477,0.12775814
2023/7/7 11:28,9,89.85968,55.65921,5001.5188,0.139623036,0.128317601
2023/7/7 11:28,9,89.83923,55.66323,5000.74172,0.139844585,0.128742825
2023/7/7 11:28,9,89.78845,55.66697,4998.25095,0.14006623,0.129186332
2023/7/7 11:28,9,89.8215,55.67134,5000.48327,0.140287757,0.12915217
2023/7/7 11:28,9,89.77133,55.67718,4998.2145,0.140509273,0.129100941
2023/7/7 11:28,9,89.81921,55.68313,5001.41475,0.140730796,0.129648272
2023/7/7 11:28,9,89.76385,55.68651,4998.63553,0.14095229,0.129733971
2023/7/7 11:28,9,89.77203,55.68855,4999.27418,0.141173685,0.129819718
2023/7/7 11:28,9,89.75302,55.69275,4998.5925,0.14139514,0.129494136
2023/7/7 11:28,9,89.77026,55.69654,4999.89288,0.141616655,0.130197577
2023/7/7 11:29,9,89.80179,55.69946,5001.91121,0.141838142,0.130094432
2023/7/7 11:29,9,89.79425,55.70045,5001.58013,0.142059635,0.130283585
2023/7/7 11:29,9,89.79254,55.70232,5001.6528,0.142281153,0.129939845
2023/7/7 11:29,9,89.75647,55.7039,4999.78543,0.142502643,0.130335212
2023/7/7 11:29,9,89.76547,55.70937,5000.77778,0.142724122,0.130938821
2023/7/7 11:29,9,89.76019,55.71113,5000.64161,0.142945679,0.130990669
2023/7/7 11:29,9,89.75769,55.71223,5000.60107,0.143167136,0.130852446
2023/7/7 11:29,9,89.71481,55.71924,4998.84103,0.143388529,0.131631564
2023/7/7 11:29,9,89.76031,55.72431,5001.83134,0.143609982,0.131805236
2023/7/7 11:29,9,89.75354,55.72577,5001.58513,0.143831353,0.13178786
2023/7/7 11:29,9,89.69467,55.72758,4998.4669,0.144052749,0.13170101
2023/7/7 11:29,9,89.7254,55.73557,5000.89631,0.144274169,0.132379729
2023/7/7 11:30,9,89.67429,55.73691,4998.16783,0.144495525,0.132362289
2023/7/7 11:30,9,89.73447,55.74059,5001.8523,0.144716978,0.132222839
2023/7/7 11:30,9,89.67059,55.74059,4998.29159,0.144938383,0.132292549
2023/7/7 11:30,9,89.6738,55.74303,4998.68932,0.145159778,0.132571698
2023/7/7 11:30,9,89.65729,55.74788,4998.20384,0.145381091,0.132501864
2023/7/7 11:30,9,89.65408,55.74712,4997.95676,0.145602429,0.132641564
2023/7/7 11:30,9,89.65781,55.7487,4998.30635,0.145823755,0.13271146
2023/7/7 11:30,9,89.67523,55.75511,4999.85231,0.146045142,0.133078929
2023/7/7 11:30,9,89.71225,55.75651,5002.04196,0.146266572,0.133675704
2023/7/7 11:30,9,89.65234,55.75604,4998.65946,0.146487901,0.133377034
2023/7/7 11:30,9,89.63547,55.76258,4998.30507,0.146709202,0.13399256
2023/7/7 11:30,9,89.6434,55.77004,4999.416,0.14693051,0.134557425
2023/7/7 11:31,9,89.66132,55.77197,5000.58845,0.147151825,0.134575109
2023/7/7 11:31,9,89.66006,55.77687,5000.95751,0.147373147,0.134734357
2023/7/7 11:31,9,89.61792,55.77926,4998.82126,0.147594458,0.134380689
2023/7/7 11:31,9,89.6055,55.78305,4998.46809,0.147815811,0.134822897
2023/7/7 11:31,9,89.65051,55.78545,5001.19404,0.148037189,0.134734357
2023/7/7 11:31,9,89.59814,55.78585,4998.3084,0.148258503,0.134716655
2023/7/7 11:31,9,89.61243,55.79431,4999.8637,0.148479841,0.135301861
2023/7/7 11:31,9,89.61401,55.7953,5000.04057,0.148701133,0.135764442
2023/7/7 11:31,9,89.6084,55.79799,4999.96861,0.148922504,0.135604167
2023/7/7 11:31,9,89.62766,55.80102,5001.31485,0.149143792,0.135693189
2023/7/7 11:31,9,89.63406,55.80353,5001.89696,0.149365105,0.135550778
2023/7/7 11:31,9,89.60532,55.80399,5000.33438,0.149586318,0.13596055
2023/7/7 11:32,9,89.55844,55.80708,4997.99503,0.149807626,0.135817902
2023/7/7 11:32,9,89.60193,55.81052,5000.73031,0.150028817,0.136174758
2023/7/7 11:32,9,89.62292,55.81245,5002.07474,0.150250122,0.136281969
2023/7/7 11:32,9,89.61829,55.81572,5002.10938,0.150471345,0.136729446
2023/7/7 11:32,9,89.58453,55.81963,5000.57532,0.150692646,0.136783226
2023/7/7 11:32,9,89.5441,55.81992,4998.3445,0.1509139,0.136908783
2023/7/7 11:32,9,89.58078,55.82383,5000.74223,0.151135215,0.136514503
2023/7/7 11:32,9,89.58374,55.8247,5000.98541,0.151356448,0.136747371
2023/7/7 11:32,9,89.52426,55.82884,4998.03559,0.15157767,0.137250067
2023/7/7 11:32,9,89.53256,55.83276,4998.84993,0.151798987,0.137520008
2023/7/7 11:32,9,89.57233,55.83689,5001.44034,0.152020241,0.137916728
2023/7/7 11:32,9,89.55301,55.8345,5000.14754,0.152241483,0.13753802
2023/7/7 11:33,9,89.51425,55.84022,4998.49541,0.152462697,0.138115448
2023/7/7 11:33,9,89.50323,55.84361,4998.18347,0.152683971,0.138223942
2023/7/7 11:33,9,89.52789,55.84711,4999.87392,0.152905216,0.138531731
2023/7/7 11:33,9,89.54074,55.85165,5000.99807,0.153126487,0.138567979
2023/7/7 11:33,9,89.51022,55.8506,4999.19949,0.153347746,0.138785636
2023/7/7 11:33,9,89.54407,55.85719,5001.68013,0.153568923,0.139021754
2023/7/7 11:33,9,89.50464,55.85883,4999.62447,0.15379016,0.139021754
2023/7/7 11:33,9,89.53955,55.86425,5002.05981,0.154011422,0.13938567
2023/7/7 11:33,9,89.496,55.86653,4999.83097,0.154232585,0.139823423
2023/7/7 11:33,9,89.46478,55.87038,4998.43126,0.154453772,0.140042731
2023/7/7 11:33,9,89.46924,55.87452,4999.05084,0.154674965,0.139951318
2023/7/7 11:33,9,89.4733,55.87942,4999.71611,0.154896148,0.140134194
2023/7/7 11:34,9,89.47018,55.87814,4999.42724,0.155117338,0.14035391
2023/7/7 11:34,9,89.47449,55.88105,4999.92845,0.155338535,0.139896494
2023/7/7 11:34,9,89.49655,55.88438,5001.45921,0.155559667,0.14035391
2023/7/7 11:34,9,89.49026,55.88834,5001.46208,0.155780824,0.14088608
2023/7/7 11:34,9,89.43338,55.89109,4998.52909,0.156001899,0.140959615
2023/7/7 11:34,9,89.47913,55.89721,5001.63372,0.156223123,0.141585958
2023/7/7 11:34,9,89.42395,55.89692,4998.52338,0.156444212,0.141383064
2023/7/7 11:34,9,89.41269,55.89902,4998.08175,0.156665379,0.141585958
2023/7/7 11:34,9,89.40707,55.90497,4998.29957,0.156886446,0.141918492
2023/7/7 11:34,9,89.439,55.90818,5000.37171,0.157107573,0.141918492
2023/7/7 11:34,9,89.45779,55.90964,5001.55283,0.157328707,0.141696731
2023/7/7 11:34,9,89.39334,55.91145,4998.11126,0.157549902,0.141678264
2023/7/7 11:35,9,89.42343,55.9153,5000.13792,0.157771067,0.141918492
2023/7/7 11:35,9,89.43414,55.91669,5000.86108,0.157992169,0.142307271
2023/7/7 11:35,9,89.38705,55.91879,4998.41568,0.158213313,0.142399969
2023/7/7 11:35,9,89.4325,55.92451,5001.46874,0.158434392,0.142548389
2023/7/7 11:35,9,89.43362,55.92568,5001.63601,0.158655568,0.142901405
2023/7/7 11:35,9,89.36963,55.92527,4998.02069,0.15887659,0.142957211
2023/7/7 11:35,9,89.41678,55.93034,5001.11091,0.159097619,0.143367008
2023/7/7 11:35,9,89.41306,55.93373,5001.20596,0.159318637,0.143236512
2023/7/7 11:35,9,89.41946,55.93589,5001.75708,0.15953984,0.143628298
2023/7/7 11:35,9,89.39926,55.93641,5000.67366,0.1597608,0.143703025
2023/7/7 11:35,9,89.39996,55.94201,5001.21346,0.159981821,0.143964824
2023/7/7 11:35,9,89.37341,55.9454,5000.03117,0.160202956,0.144245763
2023/7/7 11:36,9,89.40347,55.9486,5001.99898,0.16042399,0.144433308
2023/7/7 11:36,9,89.37271,55.9489,5000.30481,0.160644996,0.144639843
2023/7/7 11:36,9,89.33337,55.95298,4998.46826,0.160866009,0.144959515
2023/7/7 11:36,9,89.37598,55.95502,5001.03475,0.161087064,0.144884245
2023/7/7 11:36,9,89.38431,55.96074,5002.01213,0.161308198,0.145223215
2023/7/7 11:36,9,89.34753,55.96342,5000.19335,0.161529267,0.145525073
2023/7/7 11:36,9,89.30133,55.96733,4997.95701,0.161750218,0.145884206
2023/7/7 11:36,9,89.31046,55.96996,4998.70287,0.161971283,0.145789626
2023/7/7 11:36,9,89.32791,55.97421,5000.05919,0.162192355,0.146206158
2023/7/7 11:36,9,89.35095,55.97917,5001.79202,0.162413291,0.146300962
2023/7/7 11:36,9,89.29449,55.98122,4998.81449,0.162634341,0.146490723
2023/7/7 11:36,9,89.30228,55.9874,4999.80247,0.162855416,0.14675673
2023/7/7 11:37,9,89.33627,55.99095,5002.02263,0.163076409,0.14694698
2023/7/7 11:37,9,89.33533,55.98973,5001.86101,0.163297408,0.147061228
2023/7/7 11:37,9,89.31866,55.99095,5001.03663,0.163518397,0.146889883
2023/7/7 11:37,9,89.26251,55.99259,4998.03912,0.163739374,0.146680687
2023/7/7 11:37,9,89.26572,55.99498,4998.43221,0.163960466,0.146813783
2023/7/7 11:37,9,89.3067,55.99679,5000.88853,0.16418135,0.147576253
2023/7/7 11:37,9,89.25156,55.99906,4998.00346,0.164402348,0.14765268
2023/7/7 11:37,9,89.29324,56.00455,5000.82772,0.164623246,0.148035304
2023/7/7 11:37,9,89.26831,56.00338,4999.32709,0.164844169,0.147882156
2023/7/7 11:37,9,89.29321,56.00805,5001.13857,0.165065152,0.148111928
2023/7/7 11:37,9,89.24948,56.00974,4998.84017,0.165286107,0.148188584
2023/7/7 11:37,9,89.29135,56.01674,5001.81034,0.165506997,0.14828445
2023/7/7 11:38,9,89.24866,56.01791,4999.5234,0.165727929,0.148629991
2023/7/7 11:38,9,89.27063,56.0228,5001.19065,0.165948904,0.148706869
2023/7/7 11:38,9,89.26288,56.02088,5000.58509,0.166169868,0.148629991
2023/7/7 11:38,9,89.23187,56.02111,4998.8684,0.166390857,0.148860722
2023/7/7 11:38,9,89.25571,56.02421,5000.48064,0.166611799,0.148937697
2023/7/7 11:38,9,89.22104,56.02829,4998.9023,0.166832695,0.148976198
2023/7/7 11:38,9,89.25031,56.03301,5000.96351,0.16705374,0.149709262
2023/7/7 11:38,9,89.24112,56.03552,5000.67256,0.167274685,0.150135024
2023/7/7 11:38,9,89.25296,56.03996,5001.73231,0.167495584,0.150251314
2023/7/7 11:38,9,89.19141,56.04002,4998.2884,0.167716489,0.150096278
2023/7/7 11:38,9,89.23087,56.04328,5000.79063,0.167937312,0.150309487
2023/7/7 11:38,9,89.20255,56.04532,4999.38546,0.168158249,0.150367679
2023/7/7 11:39,9,89.23822,56.04882,5001.69693,0.168379192,0.150542364
2023/7/7 11:39,9,89.23349,56.05489,5001.97347,0.168600143,0.150950612
2023/7/7 11:39,9,89.22922,56.05518,5001.75999,0.168821047,0.150814428
2023/7/7 11:39,9,89.224,56.05501,5001.45221,0.169042011,0.150931151
2023/7/7 11:39,9,89.22476,56.05816,5001.77587,0.169262893,0.151047948
2023/7/7 11:39,9,89.22513,56.05891,5001.86353,0.169483836,0.15098954
2023/7/7 11:39,9,89.20349,56.06125,5000.85915,0.169704714,0.151574454
2023/7/7 11:39,9,89.15854,56.06072,4998.29195,0.169925563,0.151340265
2023/7/7 11:39,9,89.18704,56.06522,5000.29102,0.170146526,0.151515879
2023/7/7 11:39,9,89.19611,56.06539,5000.81469,0.170367532,0.151633048
2023/7/7 11:39,9,89.21066,56.06574,5001.66167,0.170588313,0.151593983
2023/7/7 11:39,9,89.1535,56.06755,4998.61832,0.170809296,0.152063303
2023/7/7 11:40,9,89.15875,56.07198,4999.30765,0.171030091,0.152514186
2023/7/7 11:40,9,89.18304,56.07595,5001.02369,0.171251017,0.152278806
2023/7/7 11:40,9,89.13382,56.07466,4998.14865,0.171471878,0.152730213
2023/7/7 11:40,9,89.14981,56.08085,4999.59712,0.171692729,0.152474935
2023/7/7 11:40,9,89.12015,56.08336,4998.15746,0.171913587,0.152907148
2023/7/7 11:40,9,89.15164,56.08843,5000.37552,0.172134451,0.15351788
2023/7/7 11:40,9,89.11713,56.08989,4998.57002,0.172355322,0.153616572
2023/7/7 11:40,9,89.10474,56.09403,4998.24396,0.172576183,0.153498148
2023/7/7 11:40,9,89.15717,56.09835,5001.57013,0.172797103,0.153794348
2023/7/7 11:40,9,89.10007,56.09946,4998.46581,0.173017888,0.153853644
2023/7/7 11:40,9,89.08893,56.10266,4998.12595,0.173238787,0.153932735
2023/7/7 11:40,9,89.12973,56.10879,5000.9613,0.173459675,0.154665901
2023/7/7 11:41,9,89.14243,56.11002,5001.78353,0.17368048,0.154626198
2023/7/7 11:41,9,89.08417,56.11072,4998.57692,0.173901292,0.154368328
2023/7/7 11:41,9,89.08969,56.1106,4998.87596,0.174122201,0.154507137
2023/7/7 11:41,9,89.06686,56.11491,4997.97883,0.17434308,0.155142992
2023/7/7 11:41,9,89.06473,56.11783,4998.11938,0.174563842,0.155302289
2023/7/7 11:41,9,89.06464,56.12128,4998.4216,0.174784664,0.15558138
2023/7/7 11:41,9,89.09311,56.12559,5000.40336,0.175005475,0.155960801
2023/7/7 11:41,9,89.06906,56.12302,4998.82464,0.175226274,0.15558138
2023/7/7 11:41,9,89.05527,56.12722,4998.42473,0.175447063,0.155641238
2023/7/7 11:41,9,89.05194,56.12792,4998.30016,0.175667984,0.155780981
2023/7/7 11:41,9,89.08801,56.13032,5000.53851,0.175888841,0.155761012
2023/7/7 11:41,9,89.07587,56.1316,4999.9711,0.176109579,0.15588086
